Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200700071714,0,7,0,0,2,8,1,B01
200700060239,0,7,0,0,2,2,15,A01
200700071347,0,7,0,0,2,1,16,A01
200700028308,0,2,0,1,0,1,1,A01
200700053872,0,33,0,0,2,1,1,B02
200700024727,0,7,0,4,0,3,13,A01
200700059020,0,7,0,0,0,8,1,C01
200700011145,0,33,0,0,2,2,1,B01
200700081446,0,2,0,0,2,7,10,B01
200700011291,0,7,0,0,2,3,9,B01
200700016431,0,7,0,0,2,8,1,B01
200700014673,0,7,0,0,1,3,15,A01
200700012599,0,33,0,0,0,8,1,A01
200700018874,0,1,0,0,2,8,1,C03
200700024498,0,7,0,0,9,2,0,A01
200700022673,0,7,0,0,2,2,1,C01
200700032455,0,7,0,8,0,1,1,A01
200700023322,0,7,0,0,2,8,15,B01
200700027400,0,7,0,0,2,1,15,A01
200700072771,0,30,0,0,2,1,1,A01
200700051560,0,7,0,3,0,2,0,A01
200700031303,0,7,0,0,2,7,15,A01
200700000118,0,7,0,0,1,1,1,C03
200700050578,0,30,0,2,0,1,21,A01
200700048736,0,7,0,0,2,3,15,A01
200700053927,0,33,0,0,2,1,17,B02
200700000021,0,30,0,0,2,8,1,B02
200700048272,0,7,0,0,0,3,13,A01
200700004875,0,2,0,0,2,2,17,A01
200700045176,0,7,0,0,9,8,9,A01
200700005668,0,7,0,0,2,1,2,B01
200700038374,0,7,0,0,1,1,1,A01
200700081326,0,1,0,0,0,0,0,C03
200700053658,0,14,0,0,2,2,2,B02
200700029460,0,7,0,0,0,4,1,B01
200700067641,0,1,0,0,2,1,0,A01
200700043795,0,7,0,0,1,1,1,A01
200700078047,0,7,0,0,2,4,2,B01
200700073024,0,7,0,0,2,1,1,A01
200700016826,0,7,0,0,2,3,9,A01
200700000067,0,7,0,0,2,7,1,A01
200700075287,0,7,0,2,0,1,1,A01
200700053170,0,7,0,0,2,2,1,A01
200700069073,0,7,0,0,0,2,15,A01
200700046727,0,33,0,0,2,1,1,B02
200700015816,0,33,0,0,2,1,1,B01
200700008234,0,7,0,0,2,3,9,A01
200700071190,0,7,0,0,2,1,0,B01
200700040073,0,7,0,0,2,7,1,B02
200700000875,0,7,0,0,2,2,15,A01
200700033502,0,7,0,0,2,1,1,C03
200700025642,0,7,0,13,0,3,1,A01
200700055932,0,33,0,0,2,1,1,A01
200700041778,0,2,0,0,0,1,1,B01
200700028641,0,10,0,0,1,4,4,A01
200700043305,0,7,0,4,0,2,14,A01
200700028472,0,33,0,0,2,5,2,A01
200700026889,0,7,0,0,2,1,1,B02
200700020232,0,7,0,0,2,3,1,B02
200700077436,0,7,0,0,2,1,1,B01
200700002596,0,7,0,0,2,2,12,A01
200700035107,0,10,0,0,9,0,2,A01
200700050974,0,7,0,0,2,3,2,A01
200700051078,0,30,0,0,2,7,17,A01
200700054908,0,2,0,0,2,1,1,B01
200700032595,0,7,0,0,2,1,13,A01
200700043946,0,7,0,0,2,2,15,B01
200700064098,0,31,0,0,2,1,1,A01
200700083320,0,7,0,0,2,2,15,A01
200700066050,0,10,0,0,2,1,0,B01
200700082457,0,33,0,0,2,1,16,A01
200700048871,0,7,0,0,2,1,2,A01
200700050710,0,1,0,0,0,1,0,A01
200700009720,0,7,0,0,2,8,11,A01
200700042053,0,7,0,0,1,2,0,A01
200700064723,0,2,0,0,2,1,2,A01
200700005675,0,7,0,3,1,1,2,E01
200700061703,0,7,0,0,9,1,2,B02
200700029446,0,2,0,0,0,8,15,A01
200700030407,0,7,0,0,2,1,0,A01
200700067755,0,7,0,0,2,3,5,B01
200700072340,0,33,0,0,0,0,0,A01
200700063613,0,7,0,0,1,0,16,A01
200700000264,0,7,0,0,2,2,19,B02
200700011410,0,7,0,0,2,1,2,A01
200700048147,0,7,0,0,9,3,1,A01
200700033544,0,32,0,0,2,1,1,B02
200700046450,0,1,0,0,2,3,5,B02
200700016180,0,2,0,0,2,1,2,A01
200700002022,0,7,0,0,2,3,9,A01
200700079508,0,1,0,0,2,1,1,B01
200700063717,0,7,0,7,2,7,15,A01
200700054539,0,15,0,1,0,2,1,A01
200700072236,0,7,0,0,2,2,15,A01
200700061854,0,33,0,0,2,1,1,B01
200700027605,0,7,0,0,2,3,1,B01
200700040305,0,14,0,0,2,1,1,D04
200700067570,0,7,0,6,0,3,1,A01
200700052360,0,33,0,0,2,2,14,A01
200700017165,0,7,0,0,2,1,1,A01
200700036018,0,7,0,0,2,1,1,A01
200700065507,0,7,0,8,2,8,15,B01
200700072069,0,32,0,0,0,1,0,A01
200700062162,0,2,0,0,2,1,1,B01
200700064645,0,7,0,0,0,3,1,B01
200700001899,0,7,0,0,2,1,1,B01
200700073401,0,7,0,0,1,6,4,A01
200700067930,0,7,0,0,2,3,1,B01
200700059442,0,10,0,0,0,3,2,A01
200700037318,0,7,0,0,2,3,10,A01
200700034635,0,34,0,0,2,8,1,B01
200700014132,0,17,0,0,2,6,1,B01
200700025742,0,15,0,0,2,6,24,B02
200700023605,0,30,0,0,2,1,1,B01
200700021398,0,7,0,0,2,1,2,C01
200700082774,0,7,0,0,2,1,13,A01
200700072036,0,1,0,0,1,1,1,A01
200700051090,0,2,0,0,2,1,13,A01
200700010120,0,4,0,0,2,2,1,B01
200700007828,0,33,0,0,2,2,1,B01
200700002225,0,5,0,0,2,1,2,B01
200700014890,0,31,0,0,2,0,1,A01
200700027805,0,3,0,0,2,1,1,A01
200700022060,0,7,0,0,2,8,15,B01
200700064738,0,7,0,0,0,0,9,A01
200700067600,0,2,0,0,2,1,1,B01
200700034170,0,7,0,0,2,1,15,A01
200700018057,0,7,0,0,2,4,2,A01
200700068054,0,7,0,0,2,2,11,B01
200700017978,0,7,0,0,2,6,1,C01
200700061092,0,2,0,13,2,1,1,A01
200700038445,0,7,0,0,2,8,11,A01
200700031485,0,33,0,0,0,1,3,A01
200700063079,0,7,0,0,2,4,23,B01
200700084608,0,7,0,0,2,1,2,A01
200700009207,0,7,0,0,1,1,1,A01
200700065613,0,1,0,0,2,1,1,A01
200700065541,0,7,0,0,2,1,2,A01
200700029043,0,7,0,0,1,0,1,A01
200700071330,0,2,0,11,2,8,1,B01
200700072991,0,7,0,0,2,1,1,B02
200700015934,0,4,0,0,2,1,1,B01
200700009925,0,5,0,0,2,2,1,B01
200700029505,0,7,0,0,1,1,1,A01
200700064065,0,7,0,0,2,3,1,A01
200700047023,0,33,0,0,2,1,2,B02
200700058006,0,7,0,0,2,1,1,B01
200700007978,0,10,0,0,0,0,4,A01
200700001470,0,34,0,0,0,7,1,A01
200700078179,0,7,0,0,2,1,2,A01
200700038090,0,10,0,0,2,1,1,B01
200700028507,0,7,0,0,2,3,1,A01
200700018430,0,7,0,0,0,4,23,B02
200700053952,0,1,0,0,2,8,19,B02
200700025775,0,7,0,13,0,9,1,A01
200700067102,0,1,0,0,2,1,2,A01
200700068239,0,10,0,0,2,3,13,A01
200700066698,0,32,0,0,0,0,7,A01
200700055487,0,7,0,6,2,1,1,A01
200700049822,0,7,0,1,2,9,1,B01
200700020507,0,33,0,0,2,2,2,B01
200700026215,0,7,0,0,2,1,1,B02
200700023951,0,32,0,0,2,8,1,A01
200700073552,0,7,0,2,0,0,13,A01
200700048786,0,7,0,0,0,4,2,B01
200700013141,0,33,0,0,2,1,17,B02
200700026115,0,7,0,0,2,1,19,A01
200700057161,0,7,0,0,2,2,15,A01
200700034016,0,7,0,3,0,9,14,A01
200700013936,0,7,0,0,2,8,1,A01
200700007097,0,7,0,13,0,3,1,A01
200700050828,0,7,0,0,2,4,1,B01
200700003645,0,31,0,0,0,5,1,A01
200700079042,0,7,0,1,0,1,13,A01
200700053936,0,13,0,0,2,1,1,B02
200700040788,0,7,0,0,2,3,1,A01
200700014378,0,30,0,0,0,1,1,A01
200700069300,0,7,0,0,0,9,1,A01
200700010868,0,7,0,0,2,1,1,A01
200700050923,0,7,0,0,2,2,2,A01
200700040253,0,33,0,12,0,1,1,A01
200700035268,0,7,0,13,0,1,14,A01
200700038595,0,7,0,0,0,4,2,B01
200700077453,0,7,0,0,2,4,2,C01
200700000568,0,14,0,0,1,1,1,A01
200700048263,0,7,0,0,0,4,23,B02
200700049477,0,2,0,1,0,1,1,A01
200700058870,0,7,0,13,0,9,2,A01
200700059514,0,2,0,0,2,1,17,B01
