Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
200700076715,3,0.0,0.0,,2,2,,,0,0,0,0,80,1,0,1,99
200700057413,4,0.0,0.0,,2,2,1.0,0.0,0,1,1,20,100,1,0,1,3
200700024474,5,0.0,0.0,,2,2,,,0,0,0,0,0,0,0,1,0
200700021045,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,99
200700032903,3,8.0,0.0,,2,2,64.0,700.0,0,1,1,0,71,1,0,1,0
200700014958,4,0.0,0.0,,2,2,,,0,2,1,0,70,1,5,1,99
200700079146,4,0.0,0.0,,2,5,,,0,1,1,10,120,2,0,1,99
200700052156,4,0.0,0.0,,2,2,,,3,2,1,30,212,1,0,1,0
200700063632,4,0.0,0.0,,2,0,,,3,3,1,0,0,1,0,1,0
200700006917,3,426.0,0.0,,2,2,0.0,0.0,0,1,2,0,64,1,0,1,0
200700079420,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,5,1,0
200700014546,4,0.0,0.0,,2,3,,,0,2,1,0,105,1,0,1,99
200700034703,4,1.0,0.0,A,2,1,,,0,2,1,0,0,1,0,1,3
200700033113,3,3.0,0.0,,2,0,0.0,0.0,0,1,1,0,69,1,0,1,0
200700078992,4,0.0,0.0,,0,2,1.0,0.0,0,1,1,0,0,1,0,1,0
200700001407,1,3.0,1.0,A,3,3,97.0,450.0,0,1,1,40,115,2,0,1,0
200700051422,3,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0
200700010093,4,,0.0,,2,4,2009.0,4.0,0,1,1,0,120,1,0,1,0
200700035129,4,0.0,0.0,,2,2,,,0,1,1,0,80,1,0,1,99
200700045127,4,0.0,0.0,,2,4,,,0,1,1,0,40,1,5,1,3
200700048078,3,18.0,0.0,,2,0,0.0,0.0,0,1,4,0,50,1,0,1,0
200700028579,4,0.0,0.0,,2,0,1.0,0.0,2,1,1,0,150,1,0,1,0
200700065485,3,0.0,0.0,,3,2,,,0,0,0,0,0,0,0,1,0
200700009737,4,,0.0,,1,1,1009.0,0.0,0,1,1,0,30,1,0,1,0
200700044424,4,0.0,0.0,,0,2,,,0,0,0,0,0,0,0,1,0
200700029869,4,,0.0,,2,4,1009.0,0.0,0,1,1,0,120,2,0,1,0
200700043552,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,0
200700064941,3,0.0,0.0,,2,2,1.0,450.0,0,1,1,0,100,1,0,1,0
200700026745,3,14.0,0.0,,2,2,21.0,860.0,0,1,2,0,70,2,0,1,0
200700074458,1,40.0,0.0,A,1,2,0.0,0.0,0,4,2,20,98,2,0,1,0
200700054862,4,0.0,0.0,,1,1,,,0,1,1,0,100,1,0,1,0
200700012386,3,1.0,0.0,,2,2,22.0,700.0,0,1,1,0,62,1,0,1,0
200700076011,3,25.0,0.0,,2,2,14.0,600.0,0,1,3,0,65,1,0,3,0
200700074924,3,291.0,0.0,,2,2,1.0,705.0,0,0,1,0,56,1,0,1,0
200700058764,1,1.0,0.0,,3,3,36.0,100.0,0,1,1,20,210,1,0,1,0
200700006937,3,10.0,0.0,,0,0,0.0,0.0,0,0,3,0,60,1,0,1,0
200700034409,4,0.0,0.0,,2,1,,,0,1,3,0,80,1,0,1,99
200700056484,4,0.0,0.0,,2,2,,,3,1,1,15,70,1,0,1,0
200700032361,3,262.0,0.0,,2,1,0.0,600.0,0,1,2,0,40,1,0,1,0
200700040824,1,7.0,0.0,,3,6,134.0,600.0,3,1,1,35,105,1,0,1,0
200700032580,3,939.0,2.0,,2,0,0.0,0.0,0,1,1,0,82,1,0,1,0
200700071361,3,0.0,0.0,,1,2,,,0,1,1,0,0,1,0,1,0
200700067051,9,0.0,0.0,,1,2,,,0,1,1,90,60,2,0,1,0
200700067555,3,0.0,0.0,,2,5,,,0,1,1,0,0,1,0,1,99
200700074366,1,28.0,0.0,A,1,2,93.0,200.0,0,1,1,20,70,2,0,3,0
200700017137,3,0.0,0.0,,3,3,3.0,125.0,0,1,1,0,102,1,0,1,99
200700012826,3,468.0,0.0,,2,0,0.0,0.0,0,1,1,0,0,2,0,1,0
200700007127,3,43.0,0.0,,2,0,16.0,100.0,0,2,2,0,30,2,0,3,0
200700027499,4,1.0,0.0,A,1,3,,,0,1,2,0,50,1,0,1,0
200700054011,3,2205.0,0.0,,2,0,24.0,100.0,0,0,3,0,63,1,0,1,0
200700064600,2,0.0,0.0,,2,2,77.0,330.0,0,1,1,0,0,2,0,1,99
200700018503,3,16.0,0.0,,2,0,12.0,50.0,0,1,1,0,35,1,0,1,0
200700079972,4,0.0,0.0,,1,1,,,0,1,1,0,59,1,0,1,99
200700033672,3,60.0,0.0,,2,2,14.0,0.0,0,1,1,0,64,1,0,1,0
200700058040,4,51.0,0.0,,2,2,,,0,1,1,0,72,1,0,1,3
200700043145,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,99
200700050855,3,0.0,0.0,,2,2,,,0,1,1,0,80,1,0,1,99
200700036970,3,8.0,0.0,,2,2,1.0,280.0,0,1,1,0,37,1,0,1,0
200700035685,3,0.0,0.0,,1,2,0.0,2.0,0,1,4,0,0,1,0,1,99
200700077283,2,0.0,0.0,,2,3,,,0,1,1,0,93,1,0,1,99
200700048766,4,0.0,0.0,,2,2,,,0,2,0,0,0,1,0,0,0
200700063918,3,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,3,99
200700045032,4,0.0,0.0,,1,1,1.0,0.0,0,0,1,0,50,1,0,1,99
200700042098,3,1.0,0.0,A,2,2,11.0,0.0,0,2,3,0,63,1,0,3,99
200700026594,3,119.0,0.0,,0,2,10.0,700.0,0,2,1,0,62,1,0,1,0
200700018392,4,0.0,0.0,,2,0,0.0,0.0,0,1,3,0,61,0,0,4,0
200700010743,3,0.0,0.0,,2,2,,,0,1,1,0,100,2,0,1,0
200700080459,4,0.0,0.0,,1,2,,,0,1,1,0,60,1,4,1,0
200700020771,4,1.0,0.0,A,3,2,,,0,1,1,0,0,1,0,1,0
200700063703,2,0.0,0.0,,1,3,,,0,1,1,15,90,1,0,1,0
200700060434,3,114.0,0.0,,2,2,0.0,0.0,0,2,3,0,53,1,0,3,0
200700023206,4,,0.0,,2,4,1009.0,0.0,0,1,1,0,120,1,0,1,0
200700024829,1,1.0,0.0,,3,6,1.0,800.0,0,1,1,15,210,1,0,1,99
200700003058,4,0.0,0.0,,0,1,1.0,0.0,0,1,1,0,0,1,0,1,0
200700026551,3,907.0,0.0,,1,2,0.0,0.0,0,1,1,0,100,1,0,1,0
200700064877,4,0.0,0.0,,2,2,9.0,999.0,0,1,1,0,60,1,0,1,3
200700005304,3,0.0,0.0,,2,2,,,0,1,1,0,200,1,5,1,3
200700026825,3,96.0,0.0,N,2,0,20.0,200.0,0,1,1,27,86,1,0,1,0
200700013695,4,0.0,0.0,,1,3,,,0,1,1,0,0,1,0,1,3
200700009895,4,,0.0,,1,1,1009.0,0.0,0,1,1,0,30,2,0,1,0
200700031881,1,55.0,0.0,,1,2,4.0,500.0,0,1,1,10,90,2,0,1,0
200700062465,4,1.0,0.0,A,1,2,,,0,1,2,0,81,1,0,1,0
200700065852,4,0.0,0.0,,2,2,,,0,1,1,0,60,1,0,1,0
200700034657,4,1.0,0.0,A,3,3,,,0,1,1,5,150,1,0,1,0
200700047703,3,121.0,0.0,,2,2,0.0,0.0,0,1,3,0,0,1,0,3,0
200700048014,3,64.0,0.0,,2,2,7.0,400.0,0,0,1,0,75,1,0,1,0
200700029792,4,,0.0,,2,2,1009.0,0.0,0,1,1,0,60,1,0,1,0
200700016765,4,0.0,0.0,,2,2,,,0,1,3,0,62,1,0,4,0
200700043158,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0
200700046380,3,0.0,0.0,,2,2,,,0,1,1,60,60,1,0,1,0
200700065582,4,0.0,0.0,,3,2,,,0,1,1,0,0,0,0,1,0
200700026688,2,198.0,0.0,,2,0,141.0,18.0,0,1,2,0,75,2,0,1,0
200700054039,2,7.0,0.0,,1,0,0.0,0.0,0,0,3,0,0,1,5,1,0
200700073598,3,877.0,0.0,,2,2,0.0,0.0,0,1,4,0,0,1,0,3,0
200700042047,4,1.0,0.0,A,2,0,,,0,1,1,0,0,1,0,0,0
200700038618,3,0.0,0.0,,1,2,1.0,0.0,0,1,1,0,0,2,0,1,99
200700040872,3,13.0,0.0,,2,2,17.0,160.0,0,1,2,0,71,1,0,1,0
200700080005,2,0.0,0.0,,2,6,,,0,1,1,20,100,2,0,1,99
200700031952,2,118.0,0.0,,3,3,19.0,300.0,0,1,1,5,105,1,0,1,99
200700077156,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,0
200700054128,3,32.0,0.0,,2,2,9.0,650.0,0,1,2,0,70,1,0,1,0
200700078818,4,0.0,0.0,,2,3,,,0,4,1,0,142,1,0,1,3
200700021105,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,99
200700070853,2,0.0,0.0,,2,2,,,0,1,1,15,120,1,0,1,99
200700054351,3,20.0,0.0,,2,2,5.0,144.0,0,0,1,0,58,1,5,1,0
200700046055,9,0.0,0.0,,1,1,,,0,2,1,0,0,1,0,1,3
200700011375,1,3.0,0.0,,1,4,8.0,0.0,0,1,0,15,140,1,0,0,0
200700012758,3,123.0,0.0,,2,1,11.0,300.0,0,1,1,0,53,1,0,1,0
200700080780,4,0.0,0.0,,1,2,,,1,1,1,0,35,2,0,1,99
200700013326,3,7.0,0.0,,2,0,28.0,280.0,0,4,3,0,60,1,0,1,0
200700010219,4,,0.0,,2,3,2009.0,128.0,0,1,1,0,90,2,0,1,0
200700048752,4,0.0,0.0,,2,2,,,0,1,1,10,100,1,0,1,0
200700067704,2,0.0,0.0,,2,2,,,0,4,3,0,71,1,0,1,99
200700011251,6,0.0,0.0,,1,1,1.0,0.0,0,2,0,0,60,2,0,4,99
200700082890,1,0.0,0.0,,3,2,3.0,0.0,0,1,0,0,0,1,0,1,99
200700073526,3,927.0,0.0,,2,2,10.0,800.0,0,1,1,0,60,1,0,0,0
200700075674,3,47.0,0.0,,2,0,0.0,0.0,0,1,1,0,69,2,0,1,0
200700013480,3,62.0,2.0,E,2,2,4.0,934.0,0,1,3,0,67,1,0,1,0
200700074485,3,543.0,0.0,,2,2,12.0,500.0,0,2,3,0,0,1,0,1,0
200700017090,2,0.0,0.0,,2,2,,,0,1,1,20,20,1,0,1,0
200700062618,4,0.0,0.0,,2,3,,,0,1,1,0,80,1,0,1,99
200700050829,2,0.0,0.0,,2,3,37.0,0.0,0,1,1,0,0,1,0,1,99
200700008765,2,0.0,0.0,,2,3,,,0,1,1,0,180,0,0,1,99
200700081271,4,0.0,0.0,,1,3,5.0,500.0,0,1,1,15,90,1,0,1,99
200700066174,1,104.0,0.0,,3,6,4.0,600.0,0,1,1,15,210,1,0,0,99
200700026589,3,2.0,0.0,,2,0,0.0,0.0,0,1,2,0,50,1,0,1,0
200700028263,4,0.0,0.0,,1,2,,,0,1,1,140,68,1,3,1,0
200700049654,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,0,0
200700083193,4,0.0,0.0,,2,2,1.0,0.0,0,1,1,0,0,2,0,0,0
200700042963,4,0.0,0.0,,0,0,,,0,0,0,0,0,2,0,1,0
200700009052,4,0.0,0.0,,2,2,0.0,1.0,0,1,1,0,68,1,0,1,3
200700062849,9,0.0,0.0,,2,2,,,0,2,1,0,70,1,0,1,99
200700069215,4,0.0,0.0,,2,2,12.0,800.0,0,1,1,0,80,1,0,1,0
200700002260,4,0.0,0.0,,2,1,,,0,1,1,0,55,1,0,1,99
200700038611,4,0.0,0.0,,0,2,,,0,1,1,20,140,0,0,1,0
200700004941,4,0.0,0.0,,2,2,,,0,0,1,0,80,2,0,1,0
200700051082,2,907.0,0.0,,2,2,,,0,1,1,0,150,1,0,1,0
200700055357,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,0
200700011385,1,86.0,0.0,,0,6,6.0,500.0,0,1,1,15,180,2,0,1,0
200700013044,3,938.0,0.0,,2,0,0.0,0.0,1,1,1,0,88,1,5,1,0
200700056098,4,0.0,0.0,,3,0,,,3,2,1,40,90,1,0,1,0
200700038364,4,0.0,0.0,,2,4,,,0,1,1,0,0,1,0,1,0
200700053318,2,21.0,0.0,,2,2,33.0,700.0,1,2,1,72,0,1,0,1,0
200700071941,1,7.0,0.0,,1,3,274.0,0.0,0,3,2,10,105,1,0,1,0
200700080280,1,10.0,0.0,,3,6,5.0,400.0,0,1,1,100,210,1,0,1,0
200700033359,3,571.0,0.0,,2,2,0.0,0.0,0,2,1,0,71,1,0,1,0
200700032177,3,137.0,0.0,,3,4,0.0,0.0,0,3,1,0,73,2,0,1,0
200700013439,1,49.0,0.0,A,3,2,18.0,400.0,0,1,1,20,70,1,0,2,0
200700059397,4,0.0,0.0,,2,2,,,0,1,1,0,210,1,0,1,99
200700075222,3,937.0,0.0,,2,2,6.0,0.0,0,1,1,0,59,1,0,1,0
200700073383,4,0.0,0.0,,2,1,0.0,0.0,0,2,1,0,30,1,0,3,0
200700001431,1,1.0,1.0,A,3,0,143.0,315.0,0,1,1,8,35,1,0,1,0
200700011249,4,0.0,0.0,,2,2,1.0,0.0,0,1,0,0,3,1,0,1,99
200700038441,1,42.0,0.0,,1,2,2.0,700.0,0,1,3,0,70,1,0,1,0
200700048306,4,410.0,0.0,,2,0,0.0,0.0,0,1,1,0,58,1,0,0,0
200700014113,6,0.0,0.0,,2,1,,,0,1,1,0,0,1,0,1,99
200700018103,1,21.0,0.0,,3,2,21.0,0.0,0,1,0,25,90,0,3,1,0
200700013255,3,917.0,0.0,,2,2,9.0,500.0,0,2,2,71,0,1,0,1,0
200700036668,4,0.0,0.0,,2,2,0.0,1.0,0,1,1,35,134,1,0,1,99
200700037895,2,0.0,0.0,,3,6,,,3,1,1,0,0,1,0,1,99
200700028690,4,0.0,0.0,,2,2,,,0,1,1,0,60,1,0,1,0
200700037152,4,0.0,0.0,,1,2,4.0,200.0,0,0,2,0,60,2,0,1,0
