Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
200800042547,4,0.0,0.0,,2,2,,,0,1,0,0,80,1,0,1,0
200800060118,4,0.0,0.0,,2,2,,,0,0,0,0,0,1,0,1,0
200800050192,4,0.0,0.0,,2,2,,,0,1,1,20,60,1,5,1,99
200800038071,3,613.0,0.0,,2,2,0.0,0.0,0,0,1,0,0,1,0,1,0
200800054389,2,0.0,0.0,,3,4,17.0,905.0,0,1,1,0,150,1,0,1,0
200800064784,6,0.0,0.0,,1,1,,,0,1,1,0,100,1,0,1,3
200800002010,4,0.0,0.0,,1,1,,,0,0,0,0,0,0,0,1,0
200800048845,3,777.0,0.0,,2,2,16.0,350.0,0,0,4,0,65,1,0,0,0
200800068293,4,0.0,0.0,,2,2,,,0,1,1,0,38,1,0,1,99
200800045867,4,1.0,0.0,A,2,1,,,0,1,1,0,0,1,0,1,0
200800058297,4,0.0,0.0,,2,2,,,0,1,1,0,60,1,0,1,0
200800012869,3,0.0,0.0,,2,2,,,0,1,1,0,56,1,0,1,3
200800059485,4,0.0,0.0,,1,2,,,3,1,1,0,85,2,4,1,99
200800037818,3,28.0,0.0,,2,2,0.0,0.0,0,2,1,0,0,2,0,1,0
200800009999,3,0.0,0.0,,1,1,,,0,0,0,0,0,0,0,0,0
200800050611,4,0.0,0.0,,1,2,0.0,1.0,0,1,0,0,0,1,0,1,3
200800070263,4,0.0,0.0,,4,2,,,0,1,1,0,80,0,0,1,0
200800008106,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,99
200800033868,4,0.0,0.0,,1,2,,,0,2,2,0,54,1,2,1,99
200800075511,2,5.0,5.0,,2,0,25.0,600.0,0,0,2,0,75,1,0,1,0
200800071593,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,5,1,99
200800039654,4,0.0,0.0,,2,2,,,0,2,1,0,75,1,0,1,0
200800030047,2,21.0,0.0,,2,1,29.0,0.0,0,2,1,0,75,1,0,1,0
200800049566,3,5.0,0.0,,2,2,9.0,500.0,0,1,1,0,75,1,2,1,99
200800023767,4,0.0,0.0,,2,0,,,0,1,1,0,0,1,0,1,0
200800052944,4,1.0,0.0,A,1,2,,,0,1,1,100,70,1,0,1,99
200800037054,3,955.0,0.0,,0,2,7.0,220.0,0,0,3,0,0,1,0,1,0
200800003130,9,0.0,0.0,,1,1,,,0,1,1,0,49,1,0,1,3
200800008732,4,0.0,0.0,,1,2,,,0,1,2,0,60,1,0,1,0
200800066319,4,0.0,0.0,,4,1,,,0,1,1,0,65,9,0,0,0
200800030099,4,0.0,0.0,,2,2,0.0,0.0,0,1,3,0,52,1,0,1,0
200800009554,4,0.0,0.0,,2,1,,,0,1,1,0,75,1,0,1,0
200800009684,4,0.0,0.0,B,2,2,,,0,1,1,0,60,1,0,1,99
200800013313,4,0.0,0.0,,1,2,,,0,2,1,0,70,1,0,1,0
200800032869,4,0.0,0.0,,1,1,,,0,1,1,0,0,2,0,1,0
200800005119,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0
200800076418,2,0.0,0.0,,3,4,2.0,0.0,0,1,1,50,160,1,0,1,99
200800058847,4,0.0,0.0,,2,2,,,0,1,1,0,0,2,0,1,0
200800009995,4,0.0,0.0,,2,2,,,0,0,1,0,0,1,0,1,99
200800031571,4,1.0,0.0,A,2,1,,,0,1,2,0,97,0,0,1,0
200800057077,3,0.0,0.0,,2,2,,,0,1,3,0,0,1,0,1,99
200800005200,4,0.0,0.0,,1,0,,,0,1,1,0,0,1,0,1,0
200800012761,3,0.0,0.0,,2,2,3.0,10.0,0,1,1,0,90,1,0,1,99
200800053849,4,0.0,0.0,,1,3,,,3,1,1,0,130,1,0,1,0
200800051144,4,0.0,0.0,,2,2,,,0,0,1,0,0,1,0,1,99
200800070430,4,0.0,0.0,,0,2,,,0,1,1,0,0,2,0,0,0
200800035477,4,0.0,0.0,,0,0,,,0,1,1,0,70,1,0,1,0
200800001535,2,0.0,0.0,,2,2,1.0,0.0,0,1,1,0,86,1,0,1,0
200800060020,3,0.0,0.0,,2,2,8.0,100.0,0,2,2,0,54,1,0,1,99
200800058764,9,0.0,0.0,,2,1,,,0,1,1,0,0,1,0,1,0
200800061675,4,0.0,0.0,,1,1,,,0,0,1,0,77,1,0,0,99
200800057287,4,1.0,0.0,A,3,2,,,0,1,1,0,60,1,2,1,99
200800010571,2,230.0,0.0,,3,6,35.0,200.0,0,1,1,15,210,1,0,1,0
200800022402,1,4.0,0.0,,3,3,23.0,400.0,0,4,1,15,130,1,0,1,0
200800020398,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,0,0
200800030601,3,678.0,0.0,,2,2,46.0,200.0,0,0,2,0,72,1,0,3,0
200800003875,3,0.0,0.0,,2,2,,,0,1,1,0,95,2,0,1,99
200800005758,1,50.0,0.0,,1,3,8.0,0.0,0,1,1,15,105,2,0,1,99
200800014669,1,630.0,0.0,,3,6,30.0,0.0,0,1,1,15,210,1,0,1,0
200800020586,4,0.0,0.0,,2,2,,,0,1,1,0,59,1,0,1,0
200800005344,4,0.0,0.0,,2,2,,,0,1,0,40,70,1,0,1,99
200800044811,4,0.0,0.0,,2,2,,,0,1,2,0,70,1,0,1,0
200800001183,9,345.0,0.0,,2,2,0.0,0.0,0,1,1,0,0,1,0,1,0
200800062846,3,937.0,0.0,,2,2,18.0,800.0,0,0,1,0,50,1,0,1,0
200800072969,3,0.0,0.0,,2,2,,,0,1,1,30,130,2,0,1,0
200800039939,4,0.0,0.0,,2,2,,,0,1,1,0,120,1,0,4,0
200800020773,3,0.0,0.0,,1,1,,,0,1,1,0,0,1,0,0,99
200800050704,4,0.0,0.0,,2,2,,,0,1,1,0,90,1,0,1,0
200800054668,4,0.0,0.0,,1,2,,,0,1,1,0,57,9,0,1,99
200800044794,3,0.0,0.0,,3,2,,,0,1,1,200,160,1,5,1,0
200800004156,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,99
200800070841,4,0.0,0.0,,1,1,0.0,1.0,0,1,1,0,58,2,0,1,3
200800061782,4,0.0,0.0,,1,2,,,0,2,3,0,60,2,0,0,99
200800029545,3,487.0,0.0,,2,3,4.0,565.0,0,2,1,0,148,8,0,1,0
200800072552,4,0.0,0.0,,1,1,0.0,950.0,0,1,1,0,30,1,0,1,0
200800072205,4,0.0,0.0,,2,2,,,0,1,1,42,102,1,0,1,0
200800053659,2,225.0,0.0,,3,4,9.0,510.0,0,0,0,15,70,1,0,1,99
200800042284,4,0.0,0.0,,1,1,,,0,2,1,0,0,1,3,1,0
200800022997,2,0.0,0.0,,3,6,,,0,1,1,0,0,2,0,1,0
200800015394,4,0.0,0.0,,2,2,,,0,1,1,0,100,1,0,1,0
200800073348,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0
200800048017,5,0.0,0.0,A,0,1,,,3,1,1,0,20,1,0,0,99
200800056859,3,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,3
200800065389,4,0.0,0.0,,2,2,,,0,1,1,0,63,2,0,3,0
200800044612,3,0.0,0.0,,2,1,,,0,1,1,0,70,1,0,1,99
200800011048,4,0.0,0.0,,1,3,,,0,2,1,0,0,1,0,1,99
200800022562,1,6.0,0.0,,1,2,455.0,700.0,0,1,1,0,70,1,1,1,99
200800004802,4,0.0,0.0,,1,2,,,0,1,1,0,60,1,0,0,99
200800052690,4,0.0,0.0,,1,2,,,0,1,2,0,0,1,0,1,99
200800071921,2,0.0,0.0,,3,2,0.0,1.0,0,1,1,0,72,1,0,1,99
200800028864,3,951.0,0.0,,2,2,0.0,0.0,0,3,2,0,60,0,0,3,0
200800040745,2,0.0,0.0,,1,2,,,0,1,2,0,60,1,0,1,99
200800026542,3,0.0,0.0,,3,4,,,0,1,1,0,0,1,0,1,0
200800029327,2,20.0,0.0,,3,2,79.0,0.0,0,1,1,30,70,1,0,1,0
200800024966,2,0.0,0.0,,2,2,22.0,865.0,0,1,1,0,75,1,0,1,0
200800013825,9,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,99
200800020630,9,0.0,0.0,,1,1,,,0,1,1,0,0,2,0,1,99
200800055855,3,9.0,0.0,,2,0,10.0,900.0,0,2,3,0,0,2,0,1,0
200800059502,3,0.0,0.0,,2,2,,,0,2,1,0,60,0,2,1,0
200800067147,4,0.0,0.0,,1,2,,,2,1,1,0,0,1,0,4,0
200800016696,3,118.0,0.0,,2,2,0.0,0.0,0,1,1,0,0,2,0,1,0
200800063188,3,947.0,0.0,,2,2,30.0,900.0,0,1,1,0,0,1,0,1,99
200800049756,4,0.0,0.0,,2,2,0.0,0.0,1,2,1,0,54,1,0,1,99
200800009842,4,0.0,0.0,,2,2,,,0,1,1,0,58,1,0,1,99
200800074272,1,50.0,0.0,,3,3,2.0,300.0,0,1,1,20,105,1,0,1,99
200800047824,3,921.0,0.0,,2,2,16.0,600.0,0,1,1,0,60,2,0,1,0
200800025456,4,0.0,0.0,,2,4,4.0,450.0,0,1,1,32,54,1,0,1,99
200800031137,1,16.0,0.0,A,0,1,0.0,0.0,0,2,3,0,0,1,0,1,0
200800031397,4,0.0,0.0,,2,2,,,0,0,3,0,0,1,0,1,0
200800011996,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,1,1,0
200800012971,4,0.0,0.0,,2,2,,,0,1,1,0,0,2,0,1,0
200800010767,4,0.0,0.0,,2,2,,,0,1,1,10,120,1,0,1,99
200800005183,3,0.0,0.0,,2,2,,,0,2,3,0,0,1,0,1,0
200800057467,4,0.0,0.0,,2,0,,,0,1,3,0,0,1,0,1,99
200800009519,3,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0
200800060644,2,0.0,0.0,,3,4,,,0,1,1,0,106,1,0,1,0
200800062307,3,3.0,0.0,C,2,2,0.0,500.0,0,1,1,0,50,2,0,1,0
200800037348,3,3.0,0.0,,2,2,9.0,730.0,0,0,1,0,65,1,0,1,0
200800039996,4,0.0,0.0,,3,2,,,0,1,1,0,0,1,0,1,0
200800070287,3,0.0,0.0,,1,1,,,0,1,4,0,0,1,0,1,99
200800014431,1,4.0,0.0,,0,4,9.0,0.0,0,1,1,0,0,1,0,0,3
200800020627,4,0.0,0.0,,2,2,,,0,2,1,0,68,1,0,1,99
200800056749,2,0.0,0.0,,2,2,,,0,0,0,0,0,1,0,1,0
200800070501,2,1.0,0.0,A,2,2,,,0,1,1,0,70,1,0,1,0
200800067828,4,0.0,0.0,,2,3,,,0,1,1,27,141,1,5,0,99
200800060907,3,0.0,0.0,,2,2,,,0,1,1,0,80,1,0,1,99
200800023758,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,99
200800031012,3,910.0,0.0,,3,2,40.0,800.0,0,1,1,8,180,1,0,1,0
200800052584,4,0.0,0.0,,2,0,,,0,1,1,0,69,1,0,1,0
200800024629,4,0.0,0.0,,2,3,,,0,1,1,27,105,1,0,1,99
200800064665,4,0.0,0.0,,3,4,,,0,1,1,0,130,2,0,1,0
