Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200800068839,0,10,0,1,0,1,1,B02
200800028418,0,7,0,0,2,2,1,C03
200800045155,0,33,0,0,2,2,17,A01
200800013046,0,7,0,0,2,1,15,A01
200800064847,0,33,0,0,1,1,0,A01
200800070737,0,7,0,0,2,4,24,B01
200800056542,0,7,0,0,0,1,2,A01
200800061185,0,10,0,0,2,0,0,E01
200800067080,0,7,0,0,2,3,11,A01
200800031932,0,7,0,0,2,1,2,A01
200800036851,0,7,0,13,0,1,1,A01
200800004721,0,32,0,0,2,3,1,B01
200800008026,0,1,0,0,2,1,18,B01
200800040138,0,7,0,0,2,1,1,B01
200800030005,0,2,0,0,2,1,13,A01
200800018847,0,7,0,0,2,2,15,A01
200800036665,0,30,0,10,0,8,1,A01
200800047680,0,7,0,0,2,1,1,C03
200800028676,0,33,0,0,2,1,17,B02
200800044354,0,7,0,0,0,4,12,A01
200800052086,0,10,0,0,1,5,20,A01
200800073200,0,7,0,0,2,1,1,C01
200800007596,0,7,0,1,0,7,14,A01
200800009713,0,7,0,0,2,2,1,A01
200800013399,0,30,0,0,0,8,15,A01
200800030638,0,7,0,0,2,1,13,A01
200800061119,0,7,0,14,2,4,2,B01
200800013556,0,7,0,0,2,3,1,A01
200800051489,0,7,0,12,0,2,1,A01
200800055628,0,7,0,13,0,1,1,A01
200800039796,0,10,0,0,2,3,13,A01
200800007664,0,7,0,1,2,3,15,B01
200800027327,0,38,60,0,2,2,16,A01
200800014221,0,34,0,0,0,0,1,A01
200800033260,0,7,0,0,2,5,0,A01
200800013747,0,7,0,0,2,3,19,A01
200800072984,0,7,0,16,0,9,0,A01
200800018636,0,7,0,0,0,3,0,B01
200800054132,0,15,0,0,0,8,15,A01
200800070345,0,2,0,0,2,1,1,B01
200800063837,0,7,0,0,2,2,1,B01
200800034397,0,7,0,0,2,3,11,B01
200800047266,0,7,0,13,2,1,14,A01
200800076587,0,7,0,1,0,2,2,A01
200800016570,0,7,0,13,0,1,1,A01
200800029616,0,7,0,6,0,8,1,A01
200800032271,0,7,0,0,2,2,1,B01
200800045461,0,33,0,0,2,1,0,A01
200800059222,0,7,0,0,2,1,1,A01
200800007991,0,30,0,0,2,1,1,B01
200800002163,0,7,0,0,1,2,1,A01
200800057632,0,7,0,0,2,7,1,A01
200800059304,0,31,0,0,2,1,17,A01
200800022256,0,32,0,0,2,3,18,A01
200800062470,0,7,0,0,2,1,1,C03
200800001149,0,10,0,0,0,1,9,A01
200800045439,0,7,0,0,2,2,17,B01
200800071188,0,7,0,0,2,4,1,B01
200800063391,0,7,0,0,0,1,13,A01
200800035509,0,7,0,0,1,4,4,A01
200800031377,0,32,0,0,0,8,1,A01
200800032152,0,7,0,0,0,4,2,C01
200800019659,0,10,0,0,0,0,15,A01
200800033438,0,10,0,0,2,1,1,A01
200800051001,0,7,0,0,2,2,1,B01
200800037443,0,30,0,0,2,1,16,A01
200800054255,0,2,0,0,2,1,14,B01
200800063005,0,7,0,0,0,1,1,B02
200800055474,0,32,0,0,2,7,19,A01
200800071656,0,2,0,0,2,2,13,A01
200800049641,0,7,0,0,0,8,19,A01
200800029901,0,33,0,0,2,8,2,B02
200800017279,0,17,0,0,2,3,1,B02
200800071083,0,2,0,0,2,1,17,A01
200800029433,0,7,0,0,2,1,1,D04
200800029098,0,7,0,0,2,1,1,A01
200800022556,0,7,0,0,0,5,21,D01
200800059310,0,7,0,0,1,2,1,A01
200800007742,0,33,0,0,2,0,1,A01
200800028254,0,7,0,0,2,2,9,A01
200800027818,0,31,0,0,2,1,1,B02
200800016067,0,7,0,0,2,1,13,A01
200800019812,0,37,0,0,1,1,15,A01
200800074690,0,7,0,0,2,0,0,A01
200800044351,0,10,0,0,1,1,15,A01
200800071965,0,2,0,0,2,3,1,B01
200800030513,0,10,0,6,0,1,1,A01
200800053517,0,7,0,3,2,3,2,B01
200800026189,0,7,0,0,9,6,1,B01
200800042631,0,7,0,0,2,2,1,A01
200800000732,0,7,0,0,1,2,16,A01
200800058013,0,7,0,0,2,3,15,A01
200800020148,0,10,0,0,2,1,1,A01
200800040906,0,33,0,0,2,1,2,A01
200800050505,0,7,0,0,2,4,4,A01
200800057623,0,2,0,0,2,1,1,A01
200800027069,0,30,0,0,0,1,2,A01
200800029086,0,1,0,0,0,7,2,A01
200800012911,0,7,0,0,9,8,24,A01
200800042594,0,33,0,15,0,1,21,A01
200800006244,0,30,0,13,0,1,13,A01
200800011046,0,10,0,1,2,8,1,B01
200800060572,0,33,0,0,0,6,2,B01
200800055614,0,7,0,0,1,3,1,A01
200800063807,0,2,0,0,2,3,1,A01
200800034141,0,7,0,0,2,4,23,B01
200800053694,0,33,0,0,0,8,3,B01
200800027833,0,7,0,13,6,9,1,A01
200800068025,0,32,0,0,2,7,17,A01
200800040058,0,7,0,0,1,3,1,A01
200800034068,0,7,0,0,9,1,0,A01
200800002447,0,7,0,0,1,1,2,A01
200800072241,0,30,0,0,2,1,1,B01
200800072198,0,7,0,0,1,1,2,A01
200800055732,0,33,0,0,2,1,17,B02
200800047368,0,17,0,0,2,7,1,B02
200800056718,0,7,0,13,0,9,14,A01
200800055142,0,30,0,11,0,1,1,A01
200800042655,0,33,0,0,2,8,3,A01
200800023328,0,7,0,8,0,1,13,A01
200800002411,2,99,0,0,2,4,23,A01
200800059989,0,2,0,0,2,1,1,B01
200800049430,0,7,0,0,2,1,1,B02
200800048254,0,7,0,0,2,3,1,A01
200800051313,0,7,0,0,2,2,14,A01
200800029472,0,7,0,0,0,1,1,B02
200800004188,0,33,0,0,0,8,0,A01
200800005581,0,7,0,0,0,1,2,A01
200800039571,0,7,0,0,1,4,4,A01
200800038340,0,2,0,0,2,2,5,A01
200800069653,0,33,0,0,0,1,1,A01
200800054658,0,13,0,0,1,3,1,A01
200800017465,0,31,0,0,0,0,1,A01
200800075418,0,2,0,0,2,8,13,A01
200800026665,0,7,0,0,2,2,1,A01
200800018868,0,30,0,0,2,1,7,A01
200800008145,0,7,0,0,2,1,1,B01
200800028252,0,7,0,2,0,1,1,A01
200800018535,0,33,0,16,0,3,1,A01
200800050764,0,7,0,0,2,4,2,B01
200800031110,0,7,0,0,2,3,5,A01
200800032130,0,7,0,0,0,6,15,B01
200800013148,0,7,0,0,2,1,15,A01
200800068404,0,33,0,0,2,4,1,B01
200800031735,0,30,0,0,2,3,1,A01
200800035186,0,33,0,0,1,7,2,A01
200800076431,0,2,0,0,2,1,1,A01
200800066506,0,7,0,2,0,1,13,A01
200800021436,0,32,0,0,2,1,1,B01
200800075696,0,33,0,0,2,1,1,A01
200800036293,0,33,0,0,2,8,1,A01
200800007822,0,7,0,0,2,1,2,B01
200800069274,0,7,0,0,2,5,15,A01
200800035134,0,7,0,0,2,4,1,B01
200800025289,0,30,0,0,2,1,1,B01
200800008549,0,10,0,0,0,3,1,C01
200800025105,0,20,0,0,2,2,1,B01
200800023430,0,7,0,0,0,0,0,B01
200800045400,1,7,0,0,1,7,1,A01
200800021820,0,7,0,0,2,4,2,B01
200800018796,0,7,0,6,0,0,0,A01
200800043538,0,32,0,14,2,1,17,A01
200800052326,0,7,0,0,2,1,1,A01
200800010126,0,32,0,0,2,7,17,A01
200800040783,0,7,0,0,2,7,20,A01
200800049324,0,7,0,0,2,3,1,A01
200800023293,0,33,0,0,2,2,1,B01
200800025970,0,32,0,0,2,1,21,B01
200800008647,0,7,0,4,0,1,1,A01
200800016355,0,7,0,6,0,7,1,A01
200800025122,0,7,0,0,2,4,1,B01
200800043740,0,7,0,3,0,3,1,A01
200800038277,0,30,0,0,2,4,3,A01
200800027104,0,32,0,0,2,3,18,A01
200800014167,0,7,0,0,9,1,15,A01
200800035883,0,33,0,0,2,2,2,B01
200800025033,0,7,0,16,2,3,13,A01
200800063824,0,7,0,0,2,3,16,B01
200800055996,0,7,0,0,2,1,0,C03
200800007899,0,7,0,0,2,1,1,B01
200800024505,0,7,0,0,2,1,1,A01
200800076751,0,7,0,0,2,1,13,A01
200800043566,0,2,0,0,2,1,17,A01
200800031380,0,7,0,0,2,2,1,B01
200800053216,0,7,0,0,2,1,1,B01
200800036910,0,14,0,0,2,1,21,B02
200800009479,1,10,0,0,1,2,1,A01
200800011728,0,7,0,0,2,1,5,A01
200800040848,0,10,0,0,1,1,1,A01
200800038873,0,7,0,0,2,1,2,A01
200800035105,0,7,0,4,2,1,2,C01
200800031019,0,10,0,4,0,0,1,A01
200800053107,1,7,0,0,2,5,1,B01
200800027088,0,32,0,0,0,3,1,B01
200800054105,0,33,0,0,2,3,1,A01
200800021332,0,7,0,1,1,2,17,A01
200800043037,0,2,0,8,0,0,1,A01
200800000197,0,14,0,0,2,3,1,B02
200800007521,0,2,0,0,2,1,5,A01
200800067275,0,7,0,0,0,4,2,A01
200800026763,0,7,0,3,0,3,1,A01
200800038392,0,7,0,0,2,6,1,B01
200800009750,0,7,0,0,2,7,12,A01
200800004365,0,7,0,0,2,7,14,A01
200800050768,0,10,0,0,1,0,20,A01
200800057674,0,2,0,0,2,1,17,B01
200800045267,0,32,0,0,2,2,17,B01
200800067865,0,7,0,0,2,7,12,A01
200800067726,0,33,0,0,0,1,1,B01
200800015032,0,31,0,0,2,1,2,A01
200800076681,0,7,0,0,2,1,0,B01
200800036338,0,17,0,0,2,3,21,B02
200800023013,0,31,0,0,2,9,0,A01
200800002896,0,7,0,0,2,1,15,A01
200800008412,0,7,0,0,2,1,2,A01
200800028821,0,33,0,0,2,1,1,A01
200800071364,0,7,0,0,2,3,15,A01
200800060561,0,7,0,0,0,0,1,A01
200800029581,0,1,0,0,2,8,19,A01
200800037249,0,7,0,0,2,3,1,A01
200800013238,0,7,0,10,0,3,1,A01
200800068283,0,33,0,0,2,1,3,A01
200800032419,0,31,0,0,2,0,21,A01
200800056939,0,31,0,0,2,3,0,B01
200800060181,0,7,0,0,1,4,4,A01
200800014692,0,33,0,1,0,1,2,A01
200800030092,0,7,0,13,0,1,14,A01
200800011535,0,34,0,0,2,9,1,B01
200800068484,0,7,0,0,2,8,1,B02
200800027657,0,7,0,2,0,2,1,A01
200800062562,0,7,0,0,2,1,13,A01
200800072404,0,7,0,0,2,4,2,B01
200800008693,0,7,0,0,0,4,1,B01
200800021878,0,10,0,0,1,7,1,A01
200800049073,0,7,0,0,2,8,19,A01
200800048669,0,7,0,0,2,3,1,A01
200800063849,0,7,0,1,0,1,1,A01
200800004732,0,37,1,0,1,1,7,A01
200800029740,0,10,0,0,2,1,1,B02
200800046255,0,1,0,0,1,1,1,A01
200800005308,1,7,0,0,2,5,11,B01
200800038118,0,2,0,0,2,1,13,A01
200800053944,0,30,0,0,1,1,1,A01
200800033659,0,31,0,0,2,1,1,A01
200800021594,0,7,0,0,2,1,24,B01
200800029481,0,34,0,0,2,1,1,B02
200800058036,0,7,0,0,2,1,13,A01
200800075685,0,30,0,0,2,1,1,B01
200800031590,0,7,0,0,2,3,15,A01
200800041517,0,7,0,0,2,8,11,A01
200800019312,0,36,0,0,2,1,1,B01
200800070842,0,7,0,0,2,2,15,A01
200800048843,0,7,0,0,2,1,2,B02
200800027489,0,2,0,0,2,8,1,B01
200800062819,0,7,0,0,2,3,1,A01
200800050687,0,7,0,0,9,3,0,A01
200800053366,0,32,0,0,2,1,1,B01
200800007619,0,7,0,0,1,1,15,A01
200800009225,0,7,0,0,2,1,1,A01
200800022994,0,32,0,0,2,3,1,A01
200800009658,0,7,0,0,2,8,24,A01
200800040893,1,30,0,0,2,1,2,B01
200800071512,0,7,0,0,2,2,15,A01
200800038270,0,31,0,0,2,0,0,A01
200800062073,0,32,0,0,2,3,2,B01
200800066718,0,7,0,0,2,3,0,A01
200800035877,0,7,0,0,2,2,12,A01
200800073148,0,7,0,6,2,2,2,B01
200800066410,0,7,0,0,2,1,0,B01
200800050761,0,2,0,0,0,1,1,A01
200800023594,0,2,0,1,2,1,19,A01
200800031393,0,31,0,0,2,1,1,B01
200800069454,0,7,0,13,0,9,1,A01
200800014201,0,7,0,0,2,6,15,B01
200800033431,0,7,0,0,2,1,1,B01
200800041378,0,7,0,0,2,1,1,B01
200800025792,0,30,0,1,2,2,2,A01
200800044250,0,7,0,0,2,1,16,A01
200800022027,0,7,0,0,2,7,1,B01
200800024623,0,7,0,0,1,6,4,A01
200800054549,0,7,0,1,2,2,1,A01
200800021375,0,34,0,0,2,7,3,A01
200800000114,0,10,0,0,2,3,1,B02
200800043771,0,7,0,0,2,1,2,B01
200800031415,0,2,0,0,2,1,1,A01
200800070898,0,1,0,0,2,0,0,A01
200800000387,0,7,0,0,2,1,1,A01
200800050053,0,33,0,0,2,1,1,B01
200800000334,0,31,0,4,0,0,17,A01
200800025944,0,34,0,0,2,3,1,B01
200800071533,0,1,0,0,2,1,1,B01
200800000376,0,7,0,0,2,3,1,B02
200800056924,0,7,0,0,2,1,1,A01
200800029708,0,7,0,0,0,6,19,B02
200800054022,0,7,0,0,2,5,23,B01
200800022022,1,7,0,0,0,0,11,B01
200800022420,0,7,0,4,2,1,11,A01
200800019709,1,7,0,0,2,3,10,A01
200800070241,0,7,0,3,2,1,1,C01
200800012408,0,33,0,1,2,1,15,A01
200800061442,0,33,0,0,0,0,21,A01
200800044380,0,7,0,0,2,7,13,A01
200800022024,0,1,0,0,0,8,1,B01
200800068180,0,33,0,0,2,1,2,A01
200800069333,0,7,0,0,1,1,13,A01
200800018839,0,31,0,0,2,3,1,B01
200800062777,0,10,0,0,2,6,24,B02
200800064708,0,33,0,12,0,1,1,B01
200800053268,0,7,0,0,1,2,1,A01
200800046159,0,33,0,0,0,0,1,A01
200800068900,0,2,0,0,2,4,1,B02
200800039059,0,7,0,0,2,1,16,A01
200800063543,0,7,0,0,1,7,1,A01
200800026325,0,7,0,0,2,4,23,B01
200800025085,0,7,0,0,2,3,9,A01
200800038156,0,7,0,0,2,2,15,A01
200800038720,0,7,0,0,2,4,1,B01
200800006398,0,7,0,0,0,2,1,A01
200800026758,0,17,0,0,2,3,11,A01
200800024959,0,33,0,0,2,1,2,A01
200800046767,0,30,0,0,0,2,1,A01
200800016761,0,7,0,0,2,3,15,A01
200800014466,0,7,0,0,0,4,2,B01
200800031272,0,7,0,0,1,1,15,A01
200800009216,0,1,0,0,2,7,19,A01
200800050393,0,7,0,0,2,1,1,A01
200800036459,0,33,0,0,2,1,1,A01
200800027671,0,7,0,0,2,2,1,A01
200800038108,0,7,0,1,2,2,1,A01
200800006598,0,7,0,8,0,2,1,A01
200800057065,0,1,0,0,2,4,1,B01
200800052812,0,7,0,0,0,4,2,D01
200800061898,0,7,0,0,1,3,0,A01
200800013582,0,34,0,0,2,1,1,B01
200800059162,0,7,0,0,2,3,20,A01
200800016092,0,7,0,2,0,8,14,A01
200800063265,0,7,0,1,0,2,1,C03
200800045208,0,7,0,0,2,4,2,B01
200800070265,0,7,0,0,2,3,1,B01
200800005818,0,7,0,0,0,8,2,D01
200800069712,0,7,0,0,2,3,1,A01
200800052338,0,2,0,0,2,1,0,A01
200800063387,0,10,0,6,0,3,13,A01
200800073153,0,7,0,0,9,3,15,A01
200800031597,0,32,0,0,2,1,3,A01
200800034218,0,33,0,0,2,5,13,A01
200800064537,1,7,0,0,2,8,9,A01
200800066242,0,7,0,0,2,3,10,A01
200800005480,0,31,0,0,0,8,1,A01
200800058498,0,7,0,0,2,6,1,A01
200800075953,0,30,0,3,0,1,1,A01
200800000350,0,10,0,0,2,3,1,A01
200800061857,0,10,0,0,2,3,10,A01
200800066438,0,7,0,0,2,4,2,B01
200800047841,0,7,0,0,2,1,13,A01
200800005437,0,33,0,0,2,3,11,A01
200800037724,0,17,0,0,2,8,2,C03
200800005508,0,7,0,0,9,3,15,B01
200800035434,0,7,0,0,2,4,2,B01
200800028692,0,10,0,0,2,3,19,B02
200800020323,0,7,0,0,2,2,15,A01
200800015581,0,7,0,0,0,5,15,B02
200800063246,0,7,0,0,2,1,1,B02
200800063003,0,7,0,0,2,3,1,B02
200800074678,0,7,0,0,2,1,2,A01
200800043910,0,30,0,0,2,4,1,B01
200800043605,0,10,0,0,2,1,1,A01
200800019710,0,31,0,0,2,8,16,B01
200800064567,0,1,0,0,0,7,6,B01
200800003864,0,7,0,0,2,1,1,B01
200800014722,0,7,0,0,2,1,15,A01
200800013208,0,2,0,0,2,7,1,B01
200800006004,0,33,0,13,2,1,21,A01
200800039740,0,7,0,0,2,1,1,A01
200800052256,0,1,0,0,0,5,16,A01
200800059514,0,2,0,15,0,7,0,A01
200800063076,0,7,0,0,2,1,2,A01
200800065956,0,7,0,0,1,3,1,A01
200800044208,0,7,0,1,0,1,1,A01
200800033366,0,7,0,0,2,1,15,A01
200800034805,0,17,0,0,2,1,2,C01
200800050160,0,7,0,0,2,6,15,B01
200800065505,0,99,0,0,9,7,15,A01
200800029393,0,7,0,0,2,3,1,B02
200800055181,0,7,0,0,1,2,1,A01
200800010302,0,7,0,0,2,1,2,A01
200800026969,0,7,0,0,0,8,1,B01
200800049658,0,10,0,0,2,3,21,C03
200800052955,0,7,0,0,2,6,2,B01
200800070543,0,7,0,0,2,1,10,A01
200800016931,0,7,0,0,2,1,19,B02
200800033508,0,33,0,0,2,2,1,A01
200800019280,0,7,0,8,0,1,1,A01
200800039645,0,7,0,0,2,4,15,B01
200800053466,0,7,0,0,2,1,1,C01
200800069000,0,31,0,0,0,8,1,A01
200800000655,0,7,0,0,0,8,1,B02
200800006222,0,7,0,0,2,2,1,B02
200800020372,0,30,0,0,2,7,1,B01
200800031293,0,7,0,0,2,8,15,A01
200800044996,0,2,0,0,2,1,1,B01
200800045754,0,7,0,0,2,1,0,A01
200800004829,0,7,0,3,2,8,9,A01
200800023157,0,32,0,0,2,1,0,A01
200800046451,0,7,0,16,0,0,1,A01
200800056743,0,2,0,0,2,1,17,A01
200800037294,0,7,0,0,2,1,15,A01
200800013331,0,7,0,0,1,2,1,A01
200800025175,0,2,0,1,0,8,1,A01
200800077364,0,7,0,0,2,1,2,A01
200800004178,0,7,0,0,2,1,2,A01
200800074481,0,7,0,0,2,3,2,A01
200800054243,0,99,0,0,2,3,1,B01
200800030869,0,1,0,0,2,1,19,A01
200800023925,0,30,0,0,2,1,17,A01
200800064474,0,7,0,0,2,2,2,A01
200800013748,0,7,0,0,2,2,1,B01
200800001405,0,7,0,14,0,2,2,B02
200800046825,0,7,0,0,2,1,1,B02
200800022755,0,7,0,13,0,1,2,A01
200800026816,0,7,0,4,0,2,2,A01
200800032236,0,7,0,0,2,6,0,A01
200800070370,0,7,0,0,0,0,1,A01
200800061172,0,7,0,0,0,4,2,C01
200800035634,0,7,0,0,0,1,13,A01
200800054031,0,7,0,0,2,3,15,A01
200800059516,0,7,0,0,2,6,2,B01
200800012670,2,7,0,0,2,1,1,B01
200800061169,0,7,0,3,0,0,0,A01
200800025665,0,1,0,0,2,3,15,A01
200800050264,0,7,0,0,2,1,15,A01
200800068220,0,7,0,0,2,2,15,A01
200800065275,0,7,0,0,2,0,15,B01
200800073013,0,7,0,0,2,3,21,B01
200800018739,0,7,0,0,2,3,13,B01
200800031295,0,7,0,0,1,2,1,A01
200800039920,0,30,0,0,2,1,12,B01
200800048447,0,7,0,13,0,9,21,A01
200800064158,0,7,0,6,0,1,0,A01
200800066155,0,7,0,0,2,8,19,A01
200800009716,0,7,0,0,0,0,15,B01
200800073686,0,7,0,0,2,1,2,A01
200800026495,0,1,0,0,0,8,19,B01
200800049421,0,10,0,2,0,0,14,A01
200800001936,0,7,0,0,2,8,15,B01
200800011347,0,7,0,0,2,3,1,A01
200800069148,0,7,0,0,9,8,15,A01
200800057053,0,10,0,0,0,8,10,A01
200800053168,0,7,0,0,2,4,2,B01
200800000479,0,10,0,0,2,3,1,A01
200800019886,0,30,0,0,1,1,1,A01
200800023536,0,7,0,0,2,0,14,A01
200800062873,0,7,0,0,0,2,0,B02
200800007995,0,30,0,0,2,1,1,B01
200800023306,0,14,0,1,0,1,1,A01
200800048693,0,10,0,0,2,8,1,A01
200800053114,0,7,0,0,2,1,1,B01
200800013585,0,7,0,0,2,6,15,B01
200800066961,0,7,0,0,2,1,2,B01
200800044066,0,2,0,0,2,1,1,B01
200800016830,0,7,0,0,2,1,1,B02
200800039379,0,7,0,0,2,2,15,A01
200800035746,0,13,0,0,0,1,13,A01
200800058311,0,99,0,0,2,8,1,B01
200800043912,0,7,0,0,2,1,1,B01
200800011381,0,1,0,0,2,4,0,B01
200800035137,0,7,0,0,0,4,2,A01
200800074333,0,7,0,4,2,2,1,B01
200800017957,0,21,0,0,0,1,1,A01
200800074470,0,33,0,0,2,8,21,A01
200800021430,0,7,0,0,2,2,9,A01
200800008580,0,7,0,0,1,1,1,A01
200800001090,0,7,0,0,2,7,17,B02
200800057468,0,7,0,0,1,1,9,A01
200800057343,0,33,0,0,2,7,18,B01
200800005160,0,7,0,0,1,2,1,A01
200800036791,0,33,0,0,2,1,13,B02
200800037785,0,2,0,0,2,1,1,B02
200800064299,0,7,0,0,0,7,15,A01
200800011159,0,32,0,0,2,1,1,A01
200800040272,0,7,0,0,2,0,15,B01
200800007462,0,7,0,0,2,5,16,B01
200800017137,0,7,0,13,0,9,1,A01
200800010677,0,32,0,0,2,1,2,A01
200800058442,0,31,0,0,0,8,1,A01
200800055119,0,7,0,16,0,0,1,A01
200800025360,0,10,0,0,1,2,9,A01
200800042049,0,34,0,0,2,0,21,A01
200800003132,0,7,0,0,0,6,1,A01
200800060514,0,7,0,0,0,7,1,A01
200800063193,0,7,0,2,2,3,1,B02
200800014669,0,7,0,0,0,4,2,B01
200800004323,0,33,0,0,2,8,21,B01
200800042129,0,38,1,0,2,4,2,A01
200800025791,0,7,0,0,2,1,1,B01
200800070381,0,7,0,0,2,4,2,B01
200800019865,0,7,0,0,1,5,4,A01
200800020213,0,7,0,0,9,4,23,B01
200800005722,0,7,0,0,2,1,1,A01
200800041436,0,7,0,0,0,2,15,B01
200800067611,0,15,0,0,2,2,15,A01
200800017864,0,2,0,0,2,7,1,A01
200800031097,0,7,0,3,0,8,1,C03
200800030799,0,7,0,10,0,2,1,A01
200800016519,0,7,0,0,2,1,13,A01
200800054375,0,7,0,0,1,1,1,A01
200800016645,0,10,0,0,1,1,1,A01
200800031081,0,36,0,0,2,1,13,B02
200800019860,0,2,0,0,2,1,17,A01
200800047129,0,10,0,8,0,8,1,A01
200800050582,0,2,0,0,2,4,1,A01
200800020003,0,3,0,0,2,1,0,A01
200800058446,0,7,0,0,2,1,2,A01
200800054778,0,30,0,0,2,1,1,A01
200800035123,0,7,0,0,2,1,2,B01
200800038770,0,30,0,0,2,2,17,A01
200800016373,0,15,0,0,2,3,2,C03
200800001891,0,7,0,0,2,1,2,B01
200800001694,0,33,0,0,2,8,1,A01
200800022352,0,17,0,0,0,2,2,B01
200800007226,0,7,0,0,2,8,5,B02
200800069505,0,7,0,2,0,1,1,A01
200800013000,0,30,0,0,2,1,1,B01
200800061810,0,37,2,0,0,7,1,A01
200800024675,0,2,0,0,2,6,1,B01
200800042955,0,32,0,0,2,3,1,B01
200800018288,0,37,0,0,2,3,1,A01
200800032209,0,7,0,0,2,2,1,B01
200800033658,0,33,0,0,1,2,0,A01
200800015809,0,7,0,0,2,5,1,B02
200800037057,0,1,0,0,0,0,0,B02
200800060820,0,32,0,0,2,1,17,A01
200800075291,0,33,0,0,2,2,17,B02
200800062077,0,30,0,0,2,1,1,B01
200800036151,0,21,0,0,0,8,15,B02
200800068496,0,7,0,0,1,1,1,A01
200800073256,0,33,0,0,2,2,1,B01
200800043752,0,7,0,3,0,1,1,A01
200800006053,0,30,0,0,2,8,1,A01
200800049696,0,7,0,8,0,7,16,A01
200800004400,0,7,0,0,2,2,15,A01
200800070738,0,7,0,0,2,4,1,B01
