Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
200600056735,4,0.0,0.0,,2,2,,,0,1,1,0,95,1,0,1,99
200600028772,3,0.0,0.0,,3,4,2.0,70.0,2,3,1,79,104,1,0,3,3
200600029522,5,0.0,0.0,,0,0,,,0,1,1,0,0,9,0,0,0
200600004493,2,31.0,0.0,,2,2,8.0,600.0,0,1,2,0,70,2,0,1,0
200600005327,3,17.0,2.0,,2,2,1.0,340.0,0,1,1,0,61,1,0,1,0
200600006017,4,1.0,0.0,A,2,4,,,0,1,1,0,80,1,5,1,0
200600062377,2,0.0,0.0,,3,6,,,0,1,2,0,0,1,3,1,0
200600033736,4,0.0,0.0,,1,1,,,0,1,1,0,30,1,0,1,0
200600011421,4,0.0,0.0,,2,2,,,0,1,1,0,40,1,0,0,99
200600035704,4,,0.0,,2,4,2009.0,12.0,0,1,1,0,120,1,0,1,0
200600026722,4,0.0,0.0,,0,1,,,0,1,1,0,0,1,0,1,99
200600020267,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,99
200600066385,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,0
200600062064,4,0.0,0.0,,2,2,,,1,1,3,0,60,1,0,1,0
200600030752,9,0.0,0.0,,2,2,0.0,0.0,0,1,1,0,70,1,0,1,0
200600057491,4,0.0,0.0,,1,0,,,0,1,1,0,85,1,0,1,0
200600003260,6,0.0,0.0,,0,1,,,0,1,1,10,60,1,0,1,99
200600067856,4,0.0,0.0,,2,2,,,2,1,1,0,64,2,0,1,99
200600014011,3,0.0,0.0,,2,2,4.0,350.0,0,1,2,0,70,7,0,3,99
200600016659,2,196.0,0.0,,2,2,40.0,500.0,0,1,1,0,64,1,0,1,0
200600077862,4,,0.0,,1,4,1009.0,0.0,0,1,1,0,120,1,0,1,0
200600044887,3,96.0,0.0,,2,0,2.0,700.0,0,0,1,0,50,1,0,1,0
200600026676,4,0.0,0.0,,3,2,,,3,1,1,25,100,1,0,1,99
200600018621,9,1.0,4.0,,2,1,0.0,0.0,0,1,2,0,35,1,0,1,0
200600051473,3,147.0,0.0,,2,2,3.0,0.0,0,2,2,0,46,1,0,3,0
200600008075,4,0.0,0.0,,2,2,,,0,2,1,0,70,1,0,3,99
200600027873,4,,0.0,,1,1,1001.0,0.0,0,1,1,0,30,1,0,1,0
200600020409,4,0.0,0.0,,1,3,,,0,1,1,200,117,1,0,1,0
200600038038,4,1.0,0.0,A,0,0,,,0,1,1,0,0,1,0,1,0
200600012173,4,0.0,0.0,,2,2,,,2,1,1,0,64,2,0,1,0
200600036971,3,0.0,0.0,,2,2,,,0,1,1,0,86,1,0,1,0
200600014051,4,0.0,0.0,,2,2,,,0,1,3,0,65,1,0,1,99
200600006763,2,18.0,0.0,,2,2,0.0,0.0,0,1,1,0,70,2,0,1,0
200600068238,4,0.0,0.0,,2,0,,,0,0,0,0,0,0,0,0,0
200600010902,4,0.0,0.0,,2,5,,,3,1,1,0,0,1,0,1,0
200600081650,4,0.0,0.0,,2,4,,,3,1,1,0,120,1,0,1,3
200600035851,3,0.0,0.0,,2,2,,,0,1,1,0,0,9,0,3,0
200600042176,1,55.0,0.0,,1,3,5.0,400.0,0,1,1,25,105,1,0,1,99
200600029452,3,0.0,0.0,,2,3,,,0,1,1,0,80,1,0,1,0
200600077778,4,,0.0,,2,2,2009.0,320.0,0,1,1,0,60,1,0,1,0
200600047713,4,0.0,0.0,,2,2,,,1,1,1,0,63,2,5,1,99
200600039901,9,0.0,0.0,,3,4,2.0,0.0,0,1,0,0,170,1,0,1,99
200600058904,3,59.0,0.0,,2,1,0.0,700.0,0,1,1,0,47,1,0,1,0
200600037156,1,3.0,0.0,,3,6,11.0,100.0,0,1,1,10,210,1,0,1,0
200600043158,3,12.0,0.0,,2,2,49.0,600.0,0,1,2,0,62,1,0,1,0
200600062603,4,0.0,0.0,,2,3,,,3,1,1,0,136,1,0,1,0
200600056147,4,,0.0,,2,2,1009.0,0.0,0,1,1,0,60,1,0,1,0
200600045482,3,126.0,0.0,,2,2,10.0,138.0,0,1,1,0,60,1,0,1,0
200600066480,2,0.0,0.0,,2,2,15.0,0.0,0,1,1,0,65,2,0,1,99
200600077619,4,0.0,0.0,,2,2,,,0,1,1,0,60,2,0,1,99
200600067929,4,0.0,0.0,,2,2,,,0,1,1,0,69,1,0,1,0
200600001261,3,0.0,0.0,,2,4,,,2,1,1,0,130,1,0,5,99
200600048318,4,0.0,0.0,,2,2,,,0,1,1,0,58,2,0,1,0
200600048130,2,0.0,0.0,,2,0,,,0,1,1,0,122,1,5,1,0
200600033005,3,0.0,0.0,,2,0,,,0,1,2,0,66,1,0,3,0
200600060587,6,0.0,0.0,,0,1,,,3,0,0,0,35,1,0,4,99
200600014624,2,0.0,0.0,,1,2,,,0,1,1,0,80,2,5,1,99
200600006709,3,23.0,0.0,,2,2,0.0,0.0,0,1,3,0,0,2,0,3,0
200600019350,4,0.0,0.0,,1,0,,,0,1,2,0,150,1,0,1,0
200600039355,4,0.0,0.0,,2,2,,,1,1,1,14,80,1,2,1,0
200600033189,4,0.0,0.0,,2,2,,,0,1,1,0,92,1,5,1,0
200600065421,2,104.0,0.0,,3,3,32.0,600.0,0,2,1,20,105,1,0,1,99
200600082761,4,0.0,0.0,,2,0,1.0,0.0,0,1,1,0,72,1,0,1,0
200600043839,3,984.0,0.0,,2,2,13.0,800.0,0,0,1,0,60,0,0,3,0
200600003037,4,0.0,0.0,,3,2,,,0,1,1,22,102,2,0,1,99
200600023681,3,28.0,0.0,,2,2,0.0,800.0,0,0,2,0,60,1,0,3,0
200600006433,3,22.0,0.0,,2,2,17.0,300.0,0,2,3,0,60,2,0,0,0
200600034814,1,0.0,0.0,,1,2,105.0,0.0,0,1,1,0,0,1,0,1,99
