Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201200032307,0,1,0,0.0,2.0,0.0,0.0,B01
201200044586,0,37,0,0.0,1.0,2.0,0.0,A01
201200034622,0,3,0,0.0,2.0,1.0,1.0,B01
201200021513,0,7,0,0.0,2.0,2.0,15.0,A01
201200037537,0,30,0,0.0,0.0,0.0,16.0,A01
201200030134,0,7,0,0.0,2.0,8.0,1.0,B01
201200051258,0,30,0,0.0,9.0,1.0,1.0,A01
201200003803,0,7,0,0.0,2.0,1.0,1.0,C03
201200009498,0,33,0,0.0,2.0,4.0,2.0,B02
201200025172,0,15,0,0.0,1.0,1.0,1.0,A01
201200025356,0,7,0,0.0,2.0,1.0,2.0,A01
201200049916,0,7,0,0.0,2.0,1.0,2.0,A01
201200007527,0,10,0,2.0,0.0,1.0,1.0,A01
201200022815,0,7,0,0.0,0.0,8.0,0.0,A01
201200052348,0,7,0,0.0,2.0,1.0,1.0,B01
201200052644,0,7,0,0.0,2.0,8.0,10.0,A01
201200002745,0,7,0,13.0,0.0,9.0,1.0,A01
201200015031,0,30,0,0.0,0.0,8.0,15.0,B01
201200019041,0,7,0,2.0,0.0,1.0,1.0,A01
201200030096,0,7,0,1.0,0.0,3.0,13.0,A01
201200035394,0,1,0,0.0,2.0,1.0,1.0,B01
201200004177,0,7,0,0.0,0.0,3.0,13.0,A01
201200034083,0,30,0,0.0,2.0,1.0,17.0,A01
201200028463,0,7,0,0.0,2.0,8.0,9.0,B01
201200009394,0,2,0,0.0,2.0,2.0,19.0,B01
201200058214,0,7,0,0.0,2.0,8.0,1.0,A01
201200051628,0,37,1,0.0,2.0,3.0,1.0,B01
201200016361,1,7,0,0.0,0.0,0.0,0.0,Z01
201200046661,0,7,0,0.0,2.0,4.0,1.0,A01
201200024728,0,7,0,0.0,2.0,1.0,15.0,A01
201200042477,0,32,0,0.0,0.0,1.0,1.0,A01
201200042834,1,7,0,0.0,2.0,0.0,15.0,Z01
201200027769,0,7,0,3.0,0.0,1.0,1.0,E01
201200013298,0,7,0,0.0,2.0,8.0,10.0,A01
201200045999,0,7,0,0.0,1.0,2.0,15.0,A01
201200032311,0,7,0,0.0,2.0,5.0,1.0,B01
201200044903,0,2,0,0.0,2.0,1.0,1.0,B01
201200038741,0,7,0,0.0,2.0,4.0,21.0,C01
201200045836,0,7,0,0.0,0.0,0.0,1.0,A01
201200054888,0,7,0,0.0,2.0,2.0,1.0,B01
201200038573,0,10,0,0.0,2.0,3.0,16.0,A01
201200011330,0,30,0,0.0,2.0,1.0,1.0,A01
201200007513,0,7,0,0.0,2.0,3.0,15.0,B02
201200040363,0,7,0,0.0,2.0,1.0,1.0,B01
201200002653,0,38,0,0.0,2.0,3.0,1.0,B02
201200056912,0,7,0,0.0,2.0,3.0,15.0,A01
201200051664,0,17,0,0.0,2.0,7.0,16.0,A01
201200028358,0,7,0,0.0,2.0,1.0,17.0,C01
201200028105,0,7,0,0.0,2.0,1.0,1.0,B01
201200017178,0,7,0,0.0,0.0,1.0,2.0,A01
201200050827,0,33,0,16.0,0.0,1.0,1.0,A01
201200033071,0,2,0,1.0,0.0,4.0,1.0,A01
201200003659,0,7,0,0.0,2.0,1.0,13.0,B02
201200022502,0,30,0,0.0,0.0,0.0,2.0,A01
201200046768,0,7,0,0.0,0.0,4.0,2.0,B01
201200012198,0,7,0,2.0,0.0,4.0,1.0,A01
201200014499,0,7,0,0.0,2.0,4.0,2.0,E01
201200058067,0,7,0,0.0,2.0,3.0,15.0,B01
201200004178,0,1,0,0.0,2.0,8.0,19.0,B02
201200058596,0,32,0,0.0,1.0,3.0,1.0,A01
201200036651,0,7,0,0.0,2.0,1.0,1.0,A01
201200012658,0,7,0,0.0,0.0,2.0,1.0,J10
201200004765,0,7,0,0.0,2.0,4.0,15.0,B02
201200014250,0,2,0,0.0,0.0,0.0,12.0,A01
201200033299,0,7,0,0.0,2.0,2.0,1.0,A01
201200055068,0,7,0,0.0,1.0,3.0,15.0,A01
201200045276,0,30,0,0.0,2.0,3.0,0.0,A01
201200028272,0,38,1,0.0,2.0,8.0,1.0,B01
201200009709,0,7,0,0.0,1.0,1.0,19.0,A01
201200051746,0,15,0,0.0,2.0,2.0,12.0,A01
201200045251,0,7,0,0.0,2.0,4.0,9.0,A01
201200009821,0,7,0,6.0,0.0,7.0,1.0,A01
201200044706,0,37,1,0.0,2.0,2.0,15.0,A01
201200005228,0,31,0,7.0,2.0,8.0,17.0,A01
201200033314,0,2,0,0.0,0.0,2.0,1.0,A01
201200014996,0,33,0,0.0,0.0,0.0,0.0,B01
201200009687,0,7,0,0.0,2.0,7.0,17.0,A01
201200026639,0,7,0,0.0,1.0,1.0,1.0,A01
201200057721,0,7,0,0.0,2.0,1.0,1.0,B01
201200047216,0,37,10,0.0,2.0,1.0,15.0,B01
201200046461,0,7,0,0.0,1.0,1.0,15.0,A01
201200013151,0,7,0,7.0,0.0,1.0,1.0,C03
201200013780,0,7,0,0.0,2.0,1.0,1.0,A01
201200047308,0,33,0,1.0,0.0,1.0,1.0,B01
201200047490,0,7,0,0.0,2.0,8.0,0.0,B01
201200054478,0,7,0,0.0,1.0,6.0,4.0,A01
201200060370,0,32,0,0.0,2.0,2.0,3.0,A01
201200003087,0,7,0,0.0,2.0,8.0,1.0,A01
201200009140,0,10,0,0.0,2.0,1.0,1.0,B02
201200007205,0,7,0,0.0,2.0,2.0,17.0,A01
201200037302,1,7,0,0.0,0.0,0.0,0.0,A01
201200025044,0,7,0,0.0,0.0,3.0,16.0,A01
201200056429,0,7,0,0.0,2.0,2.0,15.0,A01
201200022996,0,33,0,0.0,0.0,0.0,1.0,A01
201200000603,0,7,0,0.0,2.0,1.0,1.0,B02
201200012495,0,7,0,0.0,2.0,1.0,15.0,A01
201200053209,0,10,0,4.0,0.0,3.0,13.0,A01
201200040501,0,7,0,0.0,2.0,4.0,2.0,B01
201200061108,0,7,0,15.0,9.0,1.0,1.0,C01
201200036881,0,7,0,0.0,1.0,1.0,1.0,A01
201200054235,0,1,0,0.0,0.0,0.0,1.0,A01
201200030914,0,10,0,0.0,2.0,1.0,1.0,A01
201200061825,0,1,0,0.0,1.0,1.0,,A01
201200033679,0,7,0,0.0,1.0,1.0,1.0,A01
201200052609,0,7,0,0.0,0.0,4.0,2.0,C01
201200051521,0,7,0,0.0,2.0,8.0,1.0,B01
201200054003,0,7,0,0.0,2.0,1.0,15.0,A01
201200018488,0,7,0,0.0,0.0,6.0,0.0,C03
201200011692,0,32,0,0.0,2.0,1.0,1.0,A01
201200007365,0,15,0,0.0,2.0,1.0,1.0,A01
201200021114,0,7,0,0.0,0.0,3.0,15.0,A01
201200026092,0,7,0,0.0,2.0,1.0,1.0,B01
201200044544,0,10,0,0.0,1.0,7.0,2.0,A01
201200052923,0,7,0,0.0,0.0,6.0,2.0,B01
201200020420,0,15,0,0.0,0.0,6.0,24.0,B02
201200005024,0,7,0,0.0,1.0,2.0,1.0,A01
201200054784,0,10,0,0.0,2.0,3.0,1.0,B01
201200009872,0,10,0,0.0,2.0,3.0,1.0,B02
201200006215,0,7,0,0.0,2.0,2.0,19.0,A01
201200038433,0,7,0,0.0,1.0,6.0,23.0,B01
201200028892,0,7,0,6.0,0.0,8.0,1.0,A01
201200053393,0,14,0,0.0,2.0,5.0,1.0,A01
201200023304,0,7,0,1.0,2.0,5.0,11.0,A01
201200011447,2,7,0,8.0,2.0,2.0,14.0,A01
201200016830,0,31,0,0.0,0.0,8.0,1.0,A01
201200001138,0,7,0,0.0,2.0,3.0,1.0,A01
201200014832,0,31,0,0.0,2.0,1.0,17.0,B01
201200038757,0,7,0,0.0,1.0,4.0,4.0,A01
201200031344,0,7,0,0.0,2.0,7.0,1.0,B01
201200011935,0,7,0,0.0,1.0,7.0,1.0,A01
201200039245,0,1,0,0.0,2.0,7.0,1.0,B01
201200050053,0,33,0,0.0,2.0,7.0,1.0,A01
201200018914,0,33,0,0.0,5.0,7.0,1.0,A01
201200045982,0,2,0,0.0,2.0,1.0,1.0,B01
201200004060,0,7,0,0.0,2.0,3.0,11.0,A01
201200039095,0,7,0,0.0,0.0,4.0,23.0,B01
201200010308,0,7,0,0.0,2.0,3.0,13.0,A01
201200062180,0,7,0,0.0,2.0,1.0,2.0,B01
201200022852,0,7,0,0.0,0.0,1.0,2.0,A01
201200013780,0,7,0,0.0,2.0,4.0,1.0,C01
201200021882,0,7,0,0.0,2.0,8.0,1.0,B01
201200059337,0,1,0,0.0,2.0,3.0,9.0,B01
201200035016,0,7,0,0.0,2.0,7.0,13.0,A01
201200035029,0,7,0,0.0,2.0,3.0,15.0,A01
201200059154,0,7,0,0.0,2.0,5.0,23.0,B01
201200047403,0,7,0,8.0,2.0,1.0,1.0,A01
201200024336,0,7,0,0.0,2.0,5.0,4.0,B01
201200044643,1,7,0,0.0,0.0,1.0,1.0,Z01
201200024215,0,7,0,0.0,2.0,1.0,0.0,A01
201200017945,0,7,0,0.0,1.0,4.0,4.0,A01
201200003220,0,7,0,0.0,0.0,4.0,2.0,B02
201200059794,0,17,0,0.0,2.0,2.0,11.0,A01
201200015857,0,33,0,0.0,2.0,1.0,0.0,B01
201200032650,0,7,0,0.0,2.0,1.0,15.0,A01
201200012691,0,7,0,0.0,2.0,1.0,1.0,E05
201200035556,0,1,0,0.0,2.0,7.0,1.0,B01
201200027957,0,7,0,0.0,1.0,2.0,0.0,A01
201200055585,0,33,0,0.0,2.0,1.0,1.0,B01
201200050989,0,7,0,0.0,2.0,8.0,11.0,A01
201200026400,0,1,0,0.0,2.0,4.0,1.0,B01
201200047620,0,7,0,0.0,0.0,4.0,2.0,C01
201200036190,0,7,0,0.0,2.0,1.0,2.0,C01
201200021513,0,7,0,0.0,2.0,1.0,1.0,B01
201200033685,0,7,0,0.0,1.0,1.0,1.0,A01
201200055217,0,33,0,0.0,2.0,3.0,11.0,B01
201200021324,0,7,0,0.0,1.0,4.0,4.0,A01
