Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201700059349,3,7.0,,,2.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201700024413,3,902,,,2.0,2.0,16.0,460.0,2.0,4.0,1.0,0.0,73.0,1.0,0.0,1.0,99.0
201700024794,4,0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201700018399,3,438,,,2.0,2.0,61.0,670.0,0.0,1.0,1.0,0.0,83.0,1.0,0.0,3.0,99.0
201700048149,1,15.0,,,3.0,8.0,23.0,650.0,0.0,1.0,1.0,,,2.0,0.0,1.0,99.0
201700003804,3,96,,,2.0,2.0,10.0,550.0,0.0,1.0,1.0,0.0,70.0,7.0,0.0,1.0,99.0
201700002785,3,13,,,2.0,2.0,2.0,500.0,0.0,1.0,0.0,6.0,20.0,1.0,,,
201700022329,4,0,,,2.0,4.0,,,0.0,1.0,1.0,0.0,150.0,2.0,0.0,1.0,0.0
201700041901,4,0.0,,,2.0,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201700033110,3,834.0,,,2.0,2.0,31.0,500.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201700007344,2,4,,,2.0,2.0,58.0,800.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201700021698,4,0,,,2.0,2.0,,,0.0,1.0,0.0,0.0,10.0,1.0,,,
201700050425,4,0.0,,,2.0,2.0,,,0.0,2.0,2.0,0.0,102.0,1.0,0.0,1.0,99.0
201700015020,3,323,,,2.0,2.0,,,0.0,3.0,1.0,0.0,55.0,1.0,0.0,1.0,99.0
201700002096,3,1084,,,2.0,2.0,18.0,730.0,0.0,1.0,0.0,6.0,810.0,1.0,,1.0,99.0
201700041328,4,0.0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,40.0,1.0,0.0,1.0,0.0
201700003105,5,0,,,2.0,2.0,,,1.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,99.0
201700003900,3,4096,,,2.0,2.0,4.0,500.0,0.0,1.0,3.0,0.0,75.0,1.0,0.0,1.0,99.0
201700046138,4,,,,2.0,2.0,,,0.0,1.0,1.0,,,1.0,0.0,1.0,3.0
201700023598,4,0,,,0.0,0.0,,,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201700031151,4,0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201700052423,1,52.0,,,3.0,2.0,25.0,500.0,0.0,1.0,3.0,15.0,70.0,1.0,0.0,1.0,99.0
201700041146,3,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,82.0,1.0,0.0,1.0,99.0
201700052735,4,,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201700038721,4,0.0,,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201700034399,3,191.0,,,2.0,2.0,17.0,200.0,0.0,2.0,2.0,0.0,80.0,2.0,0.0,3.0,99.0
201700056709,4,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201700030945,4,0,,,1.0,1.0,,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,99.0
201700015687,3,9,,,2.0,2.0,29.0,200.0,0.0,3.0,2.0,0.0,50.0,9.0,0.0,3.0,99.0
201700008141,2,113,,,0.0,0.0,57.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201700007168,1,4,,,3.0,5.0,0.0,200.0,0.0,1.0,0.0,0.0,17.0,1.0,,,
201700057215,4,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,150.0,1.0,0.0,1.0,3.0
201700038075,4,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,99.0
201700002781,2,7,,,2.0,2.0,4.0,400.0,0.0,1.0,1.0,8.0,68.0,1.0,0.0,1.0,99.0
201700042285,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
201700005206,4,0,,,2.0,2.0,,,0.0,1.0,0.0,40.0,810.0,1.0,,,
201700056352,4,,,,2.0,2.0,,,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201700052142,1,50.0,,,1.0,3.0,13.0,0.0,0.0,1.0,0.0,15.0,105.0,1.0,3.0,1.0,0.0
201700045388,4,0.0,,,2.0,1.0,,,0.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0.0
201700046773,2,406.0,,,3.0,2.0,1.0,350.0,0.0,1.0,2.0,12.0,70.0,1.0,0.0,0.0,0.0
201700016766,3,88,,,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,99.0
201700048267,1,86.0,,,3.0,6.0,10.0,600.0,0.0,1.0,3.0,15.0,210.0,2.0,0.0,1.0,99.0
201700019560,3,920,,,2.0,2.0,12.0,800.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,99.0
201700050540,1,25.0,,,1.0,0.0,11.0,600.0,0.0,1.0,1.0,10.0,150.0,1.0,0.0,1.0,99.0
201700010133,4,0,,,1.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,0.0,0.0
201700027667,3,0,,,3.0,2.0,,,1.0,1.0,1.0,0.0,65.0,1.0,0.0,1.0,0.0
201700009684,4,0,,,2.0,2.0,,,0.0,1.0,1.0,,,1.0,0.0,1.0,0.0
201700050901,3,307.0,,,3.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0
201700003716,3,6,,,3.0,4.0,,,0.0,1.0,0.0,806.0,10.0,1.0,,,
201700010596,4,0,,,2.0,2.0,,,0.0,1.0,4.0,0.0,60.0,1.0,0.0,1.0,99.0
201700047500,1,15.0,,,3.0,8.0,7.0,0.0,0.0,1.0,1.0,,,1.0,0.0,1.0,99.0
201700050981,4,0.0,,,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,40.0,1.0,0.0,4.0,0.0
201700005573,3,6007,,,2.0,2.0,,,0.0,1.0,1.0,0.0,40.0,1.0,0.0,1.0,0.0
201700031587,4,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,59.0,1.0,0.0,1.0,0.0
201700036832,3,173.0,,,0.0,1.0,0.0,606.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0
201700056543,4,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201700008479,3,41,,,2.0,2.0,22.0,905.0,0.0,1.0,1.0,0.0,120.0,1.0,5.0,1.0,99.0
201700056894,4,,,,2.0,3.0,,,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201700039335,3,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201700016871,3,117,,,2.0,2.0,44.0,250.0,0.0,1.0,1.0,0.0,61.0,2.0,0.0,1.0,99.0
