Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201100047033,0,7,0,0.0,2.0,4.0,1.0,B01
201100041303,0,7,0,0.0,0.0,6.0,19.0,A01
201100005808,0,7,0,0.0,2.0,8.0,15.0,A01
201100021209,0,7,0,0.0,2.0,1.0,1.0,B01
201100031130,0,7,0,0.0,2.0,0.0,1.0,B01
201100051250,0,7,0,0.0,2.0,4.0,9.0,B01
201100043928,0,7,0,0.0,2.0,4.0,2.0,B01
201100014128,0,14,0,0.0,0.0,1.0,16.0,A01
201100038593,0,7,0,0.0,2.0,2.0,15.0,A01
201100019805,0,7,0,12.0,0.0,2.0,2.0,A01
201100059885,0,7,0,0.0,2.0,4.0,23.0,C01
201100054826,0,7,0,0.0,2.0,1.0,1.0,A01
201100061543,0,7,0,0.0,2.0,0.0,1.0,B01
201100029879,0,7,0,0.0,2.0,6.0,1.0,B01
201100025333,0,7,0,3.0,0.0,2.0,1.0,A01
201100019798,1,10,0,0.0,2.0,0.0,5.0,Z01
201100012045,0,2,0,0.0,2.0,1.0,1.0,B02
201100037356,0,7,0,0.0,9.0,1.0,19.0,A01
201100006489,0,7,0,0.0,2.0,4.0,23.0,A01
201100026513,0,7,0,0.0,2.0,8.0,1.0,B01
201100044032,0,30,0,12.0,0.0,1.0,2.0,A01
201100054373,0,33,0,0.0,0.0,8.0,1.0,A01
201100060299,0,30,0,0.0,2.0,1.0,2.0,A01
201100054605,0,34,0,0.0,2.0,3.0,2.0,C01
201100044655,0,30,0,0.0,2.0,1.0,15.0,B01
201100036820,0,30,0,0.0,2.0,7.0,1.0,B01
201100038291,0,30,0,0.0,2.0,1.0,1.0,B01
201100046862,0,7,0,0.0,2.0,7.0,1.0,B01
201100063408,0,2,0,0.0,2.0,3.0,18.0,B01
201100016010,0,7,0,0.0,2.0,4.0,2.0,B01
201100047327,0,30,0,0.0,2.0,7.0,1.0,B01
201100016152,0,7,0,0.0,2.0,1.0,15.0,A01
201100013231,0,7,0,0.0,2.0,3.0,13.0,A01
201100016001,0,33,0,0.0,2.0,1.0,1.0,B01
201100023643,0,7,0,0.0,0.0,4.0,1.0,A01
201100028397,0,7,0,0.0,1.0,1.0,1.0,A01
201100043739,0,1,0,0.0,2.0,1.0,1.0,B01
201100058169,0,33,0,0.0,2.0,4.0,23.0,B01
201100000077,0,7,0,2.0,0.0,1.0,2.0,A01
201100024161,0,7,0,0.0,2.0,1.0,2.0,A01
201100032816,0,7,0,0.0,1.0,1.0,1.0,A01
201100065163,0,7,0,0.0,2.0,1.0,13.0,A01
201100034648,0,1,0,0.0,0.0,1.0,0.0,B01
201100026472,0,7,0,0.0,2.0,3.0,2.0,A01
201100043912,0,7,0,0.0,2.0,1.0,2.0,B01
201100003714,0,33,0,0.0,2.0,1.0,1.0,B02
201100048827,0,30,0,0.0,2.0,3.0,1.0,B01
201100023711,0,2,0,0.0,2.0,1.0,1.0,B01
201100002784,0,2,0,0.0,2.0,8.0,1.0,B01
201100005771,0,7,0,0.0,2.0,1.0,17.0,A01
201100015735,0,2,0,0.0,2.0,7.0,1.0,A01
201100034662,0,99,0,0.0,2.0,3.0,0.0,B01
201100049961,0,33,0,0.0,0.0,8.0,1.0,A01
201100061970,0,7,0,0.0,1.0,3.0,1.0,A01
201100049777,0,14,0,0.0,2.0,2.0,1.0,B01
201100018333,0,33,0,0.0,0.0,0.0,1.0,A01
201100012996,0,7,0,0.0,0.0,9.0,13.0,A01
201100000231,0,7,0,16.0,0.0,1.0,1.0,A01
201100021179,0,7,0,0.0,2.0,3.0,13.0,A01
201100053617,0,33,0,0.0,2.0,8.0,1.0,A01
201100015306,0,33,0,0.0,2.0,1.0,1.0,B01
201100046942,0,7,0,0.0,2.0,1.0,0.0,B01
201100032161,1,2,0,0.0,2.0,1.0,2.0,A01
201100062632,0,31,0,0.0,2.0,0.0,1.0,A01
201100004078,0,7,0,0.0,0.0,0.0,23.0,C03
201100044169,0,30,0,0.0,2.0,7.0,1.0,B01
201100033798,0,7,0,0.0,2.0,4.0,23.0,B01
201100061425,0,7,0,0.0,2.0,1.0,1.0,A01
201100025891,0,10,0,0.0,2.0,1.0,9.0,A01
201100057889,0,7,0,0.0,2.0,4.0,23.0,C01
201100002766,0,14,0,0.0,0.0,6.0,1.0,B01
201100021807,0,7,0,8.0,2.0,3.0,1.0,B01
201100039100,0,7,0,0.0,2.0,2.0,15.0,A01
201100029972,0,7,0,0.0,2.0,0.0,0.0,B01
201100030609,0,7,0,0.0,2.0,8.0,1.0,C03
201100062514,0,2,0,0.0,2.0,3.0,1.0,A01
201100062873,0,7,0,0.0,2.0,2.0,1.0,A01
201100053766,0,10,0,0.0,2.0,7.0,1.0,C01
201100046588,0,7,0,0.0,2.0,1.0,2.0,B01
