Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201700029411,0.0,1,0,0.0,0.0,0.0,1.0,A01
201700011259,0.0,14,0,0.0,2.0,2.0,12.0,A01
201700055067,2.0,7,0,0.0,2.0,2.0,17.0,B01
201700048354,1.0,7,0,0.0,2.0,0.0,0.0,E01
201700023332,1.0,7,0,0.0,2.0,7.0,1.0,C01
201700034102,1.0,1,0,0.0,0.0,0.0,0.0,A01
201700048086,2.0,10,0,0.0,2.0,1.0,1.0,A01
201700029016,2.0,7,0,15.0,2.0,3.0,1.0,B01
201700029368,0.0,7,0,0.0,2.0,3.0,1.0,B01
201700009236,1.0,7,0,0.0,2.0,5.0,2.0,B01
201700030582,1.0,1,0,0.0,2.0,8.0,1.0,B01
201700044919,2.0,33,0,0.0,2.0,8.0,1.0,B01
201700048606,2.0,7,0,4.0,0.0,1.0,9.0,A01
201700030443,2.0,7,0,0.0,1.0,4.0,4.0,A01
201700059402,1.0,7,0,0.0,2.0,6.0,21.0,B01
201700050058,2.0,10,0,11.0,0.0,9.0,21.0,A01
201700049637,2.0,7,0,0.0,2.0,1.0,2.0,A01
201700018796,1.0,7,0,13.0,0.0,1.0,1.0,A01
201700019382,1.0,7,0,2.0,0.0,8.0,14.0,A01
201700055538,0.0,15,0,0.0,2.0,0.0,16.0,Z01
201700046290,1.0,7,0,0.0,2.0,8.0,15.0,A01
201700039300,1.0,37,0,0.0,2.0,8.0,15.0,A01
201700025832,2.0,7,0,1.0,0.0,1.0,1.0,A01
201700015316,1.0,7,0,13.0,2.0,7.0,9.0,A01
201700033635,1.0,7,0,0.0,2.0,1.0,17.0,A01
201700021505,2.0,7,0,0.0,1.0,1.0,1.0,A01
201700037270,1.0,7,0,0.0,2.0,1.0,15.0,A01
201700030595,2.0,7,0,0.0,2.0,1.0,2.0,Z01
201700008149,2.0,7,0,0.0,2.0,3.0,1.0,B01
201700018105,1.0,7,0,0.0,2.0,1.0,1.0,B01
201700002827,2.0,7,0,16.0,0.0,1.0,1.0,A01
201700003634,1.0,7,0,0.0,2.0,3.0,1.0,B01
201700059828,1.0,7,0,0.0,9.0,9.0,2.0,A01
201700006837,1.0,7,0,0.0,2.0,7.0,1.0,A01
201700034268,1.0,37,0,0.0,2.0,7.0,16.0,A01
201700010010,1.0,7,0,0.0,1.0,4.0,4.0,A01
201700037817,2.0,7,0,0.0,2.0,1.0,1.0,A01
201700006185,1.0,7,0,0.0,2.0,4.0,0.0,B01
201700019944,2.0,7,0,0.0,2.0,1.0,1.0,C01
201700048414,2.0,32,0,0.0,2.0,1.0,3.0,B01
201700038220,1.0,7,0,1.0,0.0,5.0,13.0,A01
201700058400,1.0,7,0,0.0,2.0,6.0,2.0,B01
201700044340,0.0,7,0,0.0,0.0,1.0,0.0,A01
201700036829,0.0,7,0,0.0,1.0,1.0,1.0,A01
201700014424,2.0,33,0,13.0,0.0,1.0,1.0,A01
201700010789,2.0,7,0,0.0,2.0,3.0,1.0,A01
201700048139,1.0,7,0,0.0,2.0,4.0,2.0,C01
201700030870,1.0,10,0,0.0,2.0,1.0,2.0,A01
201700030637,2.0,1,0,0.0,2.0,8.0,19.0,B01
201700056999,2.0,7,0,0.0,2.0,3.0,1.0,B01
201700039710,0.0,2,0,0.0,0.0,0.0,2.0,A01
201700007456,1.0,33,0,0.0,2.0,2.0,1.0,B01
201700010924,1.0,33,0,0.0,2.0,1.0,1.0,B01
201700033233,0.0,7,0,0.0,2.0,1.0,16.0,B01
201700022919,0.0,7,0,0.0,2.0,1.0,19.0,A01
201700011240,0.0,7,0,0.0,2.0,1.0,1.0,A01
