Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200600082179,0,2,0,0,1,1,0,A01
200600017940,0,7,0,0,2,1,1,A01
200600052501,0,7,0,8,0,1,13,A01
200600025058,0,7,0,2,0,1,14,A01
200600027552,0,7,0,0,2,1,15,B01
200600049009,0,2,0,0,0,1,1,B01
200600067454,0,7,0,0,1,1,1,A01
200600055969,0,7,0,0,2,2,9,A01
200600057185,0,7,0,0,2,8,10,A01
200600027555,0,7,0,0,2,1,15,A01
200600027159,0,7,0,0,2,3,1,B01
200600072632,0,7,0,0,2,3,1,B02
200600019138,0,34,0,0,2,1,17,A01
200600011123,0,7,0,0,2,3,9,A01
200600070318,2,7,0,0,2,8,10,A01
200600028454,0,7,0,0,0,1,1,A01
200600060591,0,7,0,0,2,2,12,B01
200600019666,0,7,0,0,2,7,9,A01
200600022494,0,7,0,0,2,3,15,B01
200600071429,0,30,0,0,2,1,0,B02
200600004777,0,7,0,0,1,2,1,A01
200600042267,0,33,0,0,2,1,2,A01
200600019499,0,7,0,0,2,2,0,A01
200600030290,0,7,0,0,2,4,21,B02
200600042174,0,7,0,0,2,4,4,A01
200600064101,0,7,0,0,2,3,1,B01
200600008541,0,7,0,0,2,1,13,A01
200600031342,0,7,0,15,0,1,13,A01
200600080077,0,30,0,0,2,8,11,A01
200600070786,0,15,0,0,9,6,1,C01
200600023824,0,7,0,0,2,8,15,B02
200600010394,0,7,0,12,0,9,0,A01
200600065783,0,7,0,0,0,4,23,B01
200600030240,0,7,0,0,2,1,19,A01
200600021425,0,4,0,0,2,1,1,B01
200600051475,0,1,0,0,2,4,23,B02
200600039281,0,7,0,12,0,0,2,B01
200600011958,0,7,0,0,2,1,1,B01
200600041606,0,7,0,0,0,1,0,A01
200600061048,0,7,0,0,2,1,1,B01
200600001708,0,7,0,0,2,1,15,A01
200600035402,0,7,0,0,1,8,1,A01
200600033042,0,7,0,0,2,3,1,B01
200600036333,0,7,0,0,2,1,15,B01
200600011554,1,7,0,0,1,0,0,A01
200600058760,0,2,0,0,2,1,1,B02
200600048431,0,7,0,6,0,7,21,C01
200600060516,0,31,0,8,0,3,1,A01
200600014597,0,5,0,0,2,7,18,A01
200600071377,0,7,0,0,2,4,1,B02
200600073834,0,30,0,0,2,1,1,B02
200600080837,0,7,0,0,1,2,0,A01
200600043270,0,7,0,0,5,1,1,A01
200600032163,0,10,0,0,2,2,2,D04
200600047453,2,7,0,0,2,3,1,B01
200600053565,0,7,0,0,2,1,1,A01
200600053541,0,7,0,0,2,1,1,B01
200600016502,0,7,0,0,2,3,13,A01
200600044307,0,7,0,0,2,3,1,B02
200600032817,0,99,0,0,2,5,0,B01
200600047832,0,7,0,0,2,6,2,B01
200600065185,0,7,0,0,2,0,13,A01
200600009960,0,7,0,13,0,0,0,A01
200600062859,0,7,0,0,2,2,12,A01
200600049947,0,32,0,0,2,1,16,B01
200600010607,0,7,0,0,2,4,11,C01
200600017498,0,7,0,0,2,1,1,B02
200600069167,0,7,0,1,2,2,9,A01
200600027709,0,7,0,1,2,3,1,B01
200600079889,0,7,0,0,2,4,1,C01
200600046190,0,1,0,0,2,1,13,B02
200600042832,0,7,0,0,2,5,15,A01
200600059621,0,30,0,0,2,6,19,C03
200600009880,0,7,0,0,0,3,19,A01
200600062864,0,1,0,0,2,8,1,B01
200600045547,0,7,0,0,2,1,1,B02
200600059581,0,14,0,15,0,1,13,A01
200600057120,0,7,0,0,2,6,1,B01
200600004649,0,7,0,0,2,8,24,C03
200600077053,0,7,0,0,2,3,15,A01
200600075557,0,7,0,1,0,1,0,A01
200600014962,0,4,0,0,5,1,1,B01
200600060546,0,7,0,0,2,2,1,B01
200600030086,0,7,0,0,2,2,17,B02
200600060130,0,7,0,0,0,5,15,A01
200600012234,0,7,0,0,2,1,15,A01
200600043936,0,7,0,0,9,3,1,B02
200600003994,0,7,0,0,2,6,2,A01
200600005887,0,17,0,0,2,1,1,B02
200600050733,0,2,0,0,2,8,1,A01
200600053775,0,7,0,0,2,6,23,A01
200600023190,0,7,0,0,2,3,1,B01
200600078474,0,7,0,1,0,1,2,B01
200600068271,0,7,0,0,0,0,1,A01
200600068665,0,10,0,0,2,1,1,A01
200600078519,0,33,0,0,2,3,21,B01
200600071031,0,7,0,0,2,4,2,C01
200600057766,0,7,0,0,2,7,1,B01
200600058436,0,7,0,0,2,1,1,B02
200600051206,0,7,0,0,2,1,9,A01
200600023174,0,33,0,0,0,4,1,A01
200600068904,0,7,0,0,2,1,1,A01
200600019008,0,7,0,0,2,1,13,A01
200600013178,0,7,0,0,2,1,1,B01
200600009141,0,7,0,0,1,1,1,A01
200600058550,0,7,0,0,0,7,15,A01
200600038509,0,1,0,0,2,1,1,B01
200600034805,0,7,0,0,2,4,1,B01
200600008149,0,7,0,1,2,1,13,B01
200600025941,0,7,0,0,2,4,1,C01
200600044354,0,33,0,0,2,3,1,B02
200600063569,0,5,0,0,2,3,1,B01
200600052954,0,7,0,0,2,1,0,A01
200600032190,0,7,0,0,0,0,19,B02
200600065689,0,32,0,6,0,8,13,A01
200600069932,0,7,0,0,2,2,1,A01
200600066956,0,7,0,0,2,2,20,A01
200600045464,0,7,0,13,0,3,1,A01
200600052715,0,7,0,4,0,3,13,A01
200600034136,0,2,0,0,2,1,1,B01
200600024789,0,30,0,8,0,0,1,A01
200600039159,0,15,0,0,2,1,11,B01
200600072091,0,31,0,8,6,5,21,A01
200600050568,0,5,0,3,0,1,19,A01
200600050050,0,7,0,15,0,1,0,A01
200600019527,0,7,0,0,2,4,23,B01
200600078763,0,33,0,15,2,1,1,B01
200600011928,0,7,0,0,2,4,1,B01
200600040249,0,2,0,0,2,3,18,A01
200600061945,0,33,0,0,2,1,13,A01
200600016302,0,7,0,0,2,1,15,B02
200600001205,0,7,0,0,2,1,1,B01
200600042335,0,7,0,0,9,1,19,A01
200600075396,0,7,0,0,2,1,2,B01
200600023078,0,7,0,0,2,4,2,B01
200600079977,0,1,0,0,2,1,0,B01
200600032987,0,7,0,0,2,3,1,A01
200600055439,0,1,0,0,2,4,1,B01
200600012511,0,13,0,0,2,4,1,B01
200600073545,0,7,0,2,0,2,5,A01
200600062390,0,31,0,0,2,1,1,B01
200600071391,0,7,0,0,2,8,19,B02
200600045030,0,7,0,0,2,8,15,B02
200600083470,0,7,0,0,0,9,1,A01
200600023890,0,7,0,6,0,2,1,A01
200600012718,0,7,0,0,2,4,1,B01
200600006013,0,7,0,2,0,7,1,A01
200600040411,0,7,0,0,2,3,15,B01
200600067455,0,7,0,0,2,1,19,A01
200600007567,0,5,0,0,1,0,21,A01
200600054285,0,2,0,0,2,1,1,B01
200600046358,0,7,0,14,2,8,10,A01
200600058864,0,7,0,13,0,1,0,A01
200600027280,0,7,0,0,2,0,2,C01
200600071059,0,7,0,4,0,1,0,A01
200600077203,0,7,0,6,2,9,16,A01
200600024499,0,7,0,0,2,1,13,A01
200600053019,0,7,0,0,2,3,1,A01
200600056608,1,7,0,0,2,8,1,A01
200600010174,0,7,0,0,0,3,1,B01
200600032405,0,7,0,0,2,2,1,A01
200600012439,0,7,0,0,2,2,13,A01
200600063719,0,7,0,0,2,3,1,A01
200600062972,0,7,0,0,1,1,1,A01
200600077065,0,33,0,0,2,0,1,B01
200600040179,0,10,0,0,2,4,1,B01
200600015059,0,7,0,0,2,4,2,D01
200600033678,0,7,0,0,0,6,15,B01
200600038658,0,7,0,0,2,9,2,B01
200600052828,0,2,0,0,2,1,1,C03
200600081314,0,7,0,0,2,1,1,B01
200600008604,0,14,0,9,2,1,1,A01
200600010035,0,7,0,0,2,6,1,B01
200600009091,0,7,0,0,2,5,1,B01
200600083549,0,7,0,0,2,1,0,A01
200600038389,0,99,0,0,9,9,1,A01
200600026649,0,7,0,0,2,1,0,B01
200600004344,0,17,0,0,0,4,2,B01
200600035617,0,14,0,0,0,0,1,A01
200600072984,0,7,0,0,0,7,13,A01
200600039313,0,2,0,12,0,1,1,A01
200600055311,0,7,0,0,2,1,2,A01
200600080145,0,7,0,0,2,3,1,A01
200600079250,0,32,0,0,2,3,0,A01
200600003106,0,7,0,0,2,1,15,B01
200600079565,0,7,0,0,2,5,10,A01
200600035171,0,7,0,0,2,1,1,A01
200600039649,1,7,0,0,9,7,19,A01
200600008052,0,10,0,0,0,0,1,A01
200600032691,0,7,0,0,2,3,9,A01
200600029433,0,7,0,0,0,1,15,A01
200600037061,0,7,0,0,2,1,2,A01
200600036562,0,7,0,3,0,2,1,A01
200600060174,0,10,0,0,0,8,1,B02
200600032276,0,1,0,0,2,1,1,B02
200600032957,0,5,0,0,1,1,2,A01
200600004373,0,7,0,13,0,9,16,A01
200600009920,0,7,0,0,1,3,1,A01
200600058034,0,5,0,0,2,8,1,B01
200600075465,0,1,0,1,0,1,0,B01
200600041722,0,7,0,0,2,1,1,A01
200600007108,0,7,0,0,2,3,1,A01
200600005669,0,7,0,0,0,6,1,A01
200600070456,0,13,0,0,9,8,13,A01
200600029146,0,7,0,0,2,1,1,A01
200600079388,0,17,0,1,0,5,16,B01
200600066842,0,7,0,0,1,1,1,A01
200600034952,0,2,0,0,2,1,1,A01
200600037726,0,7,0,0,2,1,15,A01
200600060748,0,7,0,0,2,9,1,A01
200600007397,0,7,0,0,2,2,13,A01
200600038559,0,7,0,0,2,9,1,B01
200600023407,0,10,0,0,0,1,1,A01
200600042400,0,2,0,0,2,3,1,B02
200600059223,0,7,0,0,0,0,1,B02
200600005045,0,7,0,0,2,7,15,A01
200600034464,0,1,0,0,2,8,1,B01
200600040129,0,4,0,0,2,1,1,B01
200600075942,0,7,0,0,1,1,1,A01
200600071587,0,2,0,0,2,1,1,B02
200600055219,0,30,0,0,2,1,1,A01
200600068110,0,7,0,0,2,1,1,A01
200600007843,0,10,0,0,2,2,2,A01
200600007684,0,7,0,8,2,0,1,B01
200600030274,0,30,0,0,2,1,13,A01
200600021036,1,7,0,0,2,2,17,A01
200600018540,0,7,0,0,0,4,2,A01
200600040140,0,7,0,0,2,2,17,A01
200600051652,0,3,0,0,2,7,13,A01
200600067879,0,2,0,0,2,1,2,A01
200600036665,0,7,0,0,0,4,2,B01
200600044971,0,7,0,0,2,8,19,B02
200600047615,0,7,0,0,2,2,1,A01
200600066002,0,37,22,0,2,2,1,B01
200600000848,0,2,0,0,2,1,1,B01
200600007423,0,7,0,0,0,4,23,C01
200600014867,0,7,0,0,2,1,15,B01
200600040097,0,5,0,0,2,2,1,B01
200600008481,0,7,0,15,0,1,1,A01
200600073944,0,33,0,0,2,1,17,A01
200600043032,0,7,0,11,0,1,13,A01
200600064531,0,7,0,0,2,2,2,B01
200600013416,0,5,0,0,2,2,1,B01
200600064037,0,7,0,0,1,3,1,A01
200600037164,0,7,0,0,2,1,2,A01
200600047482,0,33,0,0,0,1,21,B01
200600042945,0,33,0,0,2,7,1,A01
200600080467,0,7,0,0,9,0,0,B01
200600018012,0,7,0,6,0,3,21,A01
200600016537,0,7,0,0,2,7,15,A01
200600060352,0,2,0,0,2,0,0,B01
200600041969,0,7,0,0,0,0,0,B01
200600027090,0,7,0,0,2,0,9,A01
200600039463,0,30,0,0,2,1,1,A01
200600072968,0,30,0,0,2,3,1,B02
200600002146,0,7,0,0,2,1,1,A01
200600043530,0,7,0,0,2,3,1,A01
200600065226,0,10,0,0,0,8,1,C01
200600046051,0,7,0,0,2,3,15,A01
200600049701,0,2,0,8,0,1,13,A01
200600044563,0,2,0,3,2,7,9,A01
200600025194,0,7,0,0,0,2,1,B01
200600002717,0,7,0,0,2,4,1,B01
200600069341,0,31,0,0,2,1,17,A01
200600041757,0,7,0,0,2,1,1,B01
200600078132,0,7,0,0,2,8,11,A01
200600013791,0,2,0,0,1,1,1,A01
