Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
200500031841,1.0,115.0,0.0,,3,4,7.0,850.0,0,1,1,15,220,1,1,1,99
200500014503,4.0,0.0,0.0,,1,3,,,0,1,1,0,90,1,5,1,0
200500044887,4.0,0.0,0.0,,2,0,,,0,1,1,0,0,1,0,1,0
200500008564,4.0,0.0,0.0,,2,3,,,0,1,2,0,123,2,0,1,99
200500077034,2.0,104.0,0.0,,3,3,5.0,950.0,0,2,1,25,255,2,3,1,99
200500036234,4.0,29.0,0.0,,2,2,,,0,0,0,0,60,2,0,3,0
200500064480,1.0,6.0,6.0,A,3,3,150.0,300.0,0,1,1,15,130,1,0,1,0
200500052440,4.0,,0.0,,1,1,1009.0,0.0,0,1,1,0,30,1,0,1,0
200500070014,4.0,0.0,0.0,,1,5,0.0,1.0,0,1,1,97,144,1,0,1,0
200500037400,1.0,25.0,0.0,,3,0,0.0,800.0,0,1,1,15,280,1,0,1,99
200500041111,3.0,58.0,0.0,,2,0,0.0,0.0,0,0,0,0,62,1,0,1,0
200500059678,4.0,,0.0,,2,3,2009.0,168.0,0,1,1,0,90,1,0,1,0
200500079318,3.0,97.0,0.0,,2,2,16.0,900.0,0,1,1,0,69,2,0,1,0
200500018144,2.0,0.0,0.0,,3,7,39.0,455.0,0,3,2,20,275,2,3,1,0
200500013525,4.0,0.0,0.0,,2,2,0.0,0.0,0,1,1,0,90,1,5,1,0
200500038982,3.0,31.0,2.0,,3,0,9.0,800.0,0,1,1,12,0,1,0,1,0
200500084416,4.0,0.0,0.0,,2,4,,,0,1,1,0,0,1,0,1,0
200500007969,1.0,0.0,0.0,,1,2,1.0,0.0,0,2,3,0,70,1,3,1,99
200500048735,2.0,20.0,0.0,,0,2,65.0,760.0,0,2,3,0,60,1,0,3,0
200500019244,4.0,0.0,0.0,,2,2,,,0,1,1,0,80,1,0,1,99
200500027675,4.0,0.0,0.0,,2,2,,,0,1,1,0,67,1,0,1,3
200500049542,3.0,202.0,0.0,,2,4,102.0,600.0,0,1,1,0,107,1,0,1,0
200500076518,6.0,0.0,0.0,,0,0,0.0,1.0,0,1,1,0,0,1,0,0,0
200500085104,3.0,0.0,0.0,,2,2,1.0,0.0,0,1,1,0,0,1,0,1,99
200500006530,2.0,352.0,0.0,,1,1,13.0,0.0,0,1,3,0,35,1,3,1,0
200500055551,3.0,900.0,2.0,,2,0,13.0,495.0,0,1,1,0,65,1,0,1,0
200500064965,4.0,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,0
200500025032,3.0,4.0,0.0,,2,2,0.0,0.0,0,1,1,0,70,1,5,1,0
200500073843,4.0,0.0,0.0,,2,1,,,0,1,0,0,111,1,0,1,0
200500061654,3.0,0.0,0.0,,2,2,,,0,2,1,0,41,1,0,1,0
200500062129,1.0,51.0,0.0,,3,3,16.0,0.0,0,1,1,20,105,1,0,1,0
200500034911,4.0,0.0,0.0,,2,2,,,0,1,1,25,56,1,0,1,0
200500061095,9.0,0.0,0.0,,2,2,,,0,1,1,0,119,1,0,1,0
200500084953,4.0,0.0,0.0,,1,1,,,0,2,1,0,60,1,0,1,0
200500030583,2.0,0.0,0.0,,3,2,,,0,1,1,0,70,1,0,1,0
200500021455,3.0,0.0,0.0,,2,2,11.0,637.0,0,1,1,0,117,1,0,1,0
200500001004,3.0,28.0,0.0,,2,0,13.0,500.0,0,1,0,0,0,2,0,3,0
200500000279,3.0,28.0,0.0,,2,2,23.0,150.0,0,1,1,0,75,1,5,1,0
200500057295,4.0,0.0,0.0,,2,3,,,0,1,1,0,85,1,0,1,0
200500060117,4.0,,0.0,,2,2,2009.0,282.0,0,1,1,0,60,1,0,1,0
200500013849,3.0,508.0,0.0,,2,2,24.0,200.0,0,1,3,0,0,2,0,0,0
200500081516,4.0,0.0,0.0,,1,1,,,0,1,1,0,51,1,0,1,0
200500048166,3.0,152.0,0.0,,2,2,14.0,200.0,0,1,1,15,60,1,0,1,0
200500016345,4.0,,0.0,,1,2,2009.0,30.0,1,1,1,0,60,5,0,1,0
200500080992,4.0,0.0,0.0,,2,2,,,0,1,1,0,0,1,3,1,99
200500044429,4.0,0.0,0.0,,1,2,,,0,1,1,0,75,1,0,1,99
200500021600,3.0,0.0,0.0,,2,2,,,0,1,0,0,65,1,0,1,0
200500009092,4.0,,0.0,,2,2,1009.0,0.0,0,1,1,0,60,1,0,1,0
200500075290,4.0,,0.0,,2,4,2009.0,70.0,0,1,1,0,120,1,0,1,0
200500009203,4.0,0.0,0.0,,2,2,,,0,1,1,0,90,2,0,1,0
200500027357,4.0,0.0,0.0,,2,2,,,0,1,1,0,97,1,0,1,0
200500024033,3.0,6.0,0.0,,3,4,4.0,500.0,0,1,1,20,100,1,0,1,0
200500067147,4.0,0.0,0.0,A,2,2,,,0,1,2,0,96,1,0,1,0
200500011804,3.0,32.0,0.0,,2,2,2.0,0.0,0,0,3,0,66,1,0,1,0
200500029688,4.0,0.0,0.0,,3,4,,,0,1,1,12,150,1,0,1,0
200500021633,3.0,0.0,0.0,,3,4,1.0,582.0,0,1,1,78,214,1,0,1,0
200500032466,4.0,0.0,0.0,,3,8,,,0,1,1,0,155,1,0,1,0
200500042832,3.0,6.0,0.0,,0,0,35.0,500.0,0,0,1,0,60,1,0,0,0
200500062109,1.0,55.0,0.0,,3,2,39.0,0.0,0,2,1,10,80,3,0,1,0
200500010707,3.0,562.0,0.0,,2,0,11.0,94.0,0,4,2,0,110,1,0,1,0
200500012257,4.0,0.0,0.0,,2,0,0.0,0.0,0,0,1,0,54,1,0,1,0
200500031058,4.0,0.0,0.0,,2,2,,,0,1,1,0,53,1,0,1,99
200500083024,3.0,0.0,0.0,,3,0,,,0,1,1,0,0,1,0,1,99
200500007688,4.0,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,0
200500075374,4.0,,0.0,,1,2,1009.0,0.0,0,1,1,0,60,1,0,1,0
200500025189,3.0,210.0,0.0,,2,2,7.0,600.0,0,1,1,0,70,1,5,1,0
200500008297,4.0,0.0,0.0,,2,3,,,0,1,1,0,140,2,0,1,0
200500011240,4.0,1.0,0.0,,2,1,0.0,0.0,0,0,1,0,40,5,0,1,0
200500001247,4.0,0.0,0.0,,2,0,0.0,0.0,0,1,3,0,40,2,0,1,0
200500002183,4.0,0.0,0.0,,0,6,,,3,1,1,0,0,1,0,1,0
200500019343,4.0,0.0,0.0,,2,2,,,0,1,1,0,60,1,0,1,99
200500008132,4.0,0.0,0.0,,2,2,,,0,1,1,0,73,1,0,1,0
200500038313,3.0,307.0,0.0,,2,2,7.0,0.0,0,2,3,0,55,2,0,1,0
200500024104,3.0,14.0,0.0,,2,0,0.0,0.0,0,0,2,50,0,2,0,1,0
200500013623,2.0,152.0,0.0,,2,2,29.0,20.0,0,1,1,0,70,2,0,1,0
200500039334,3.0,9.0,0.0,,2,2,4.0,390.0,0,1,1,0,65,1,0,3,0
200500066391,2.0,0.0,0.0,,3,4,7.0,500.0,0,1,1,0,78,1,0,1,99
200500060147,4.0,,0.0,,3,3,5104.0,930.0,0,1,1,15,90,1,0,1,0
200500069608,2.0,0.0,0.0,,2,4,,,0,1,1,0,60,1,0,1,3
200500067575,4.0,0.0,0.0,,2,2,,,0,1,4,0,0,1,0,1,99
200500060585,6.0,0.0,0.0,,2,2,,,0,1,0,0,68,1,0,1,0
200500059182,4.0,0.0,0.0,,1,2,,,0,1,1,0,70,1,5,1,99
200500029647,4.0,0.0,0.0,,2,2,,,0,1,1,0,108,1,0,1,3
200500078197,3.0,6089.0,0.0,,2,2,0.0,0.0,0,2,1,0,70,2,0,1,0
200500072474,4.0,0.0,0.0,,1,5,,,0,1,1,0,175,1,0,1,0
200500017889,1.0,4.0,0.0,,3,8,7.0,90.0,0,1,1,15,310,2,0,1,99
200500063758,3.0,55.0,3.0,,1,2,0.0,0.0,0,1,1,0,0,1,5,1,0
200500017023,4.0,0.0,0.0,,2,2,,,0,1,1,0,90,1,0,1,99
200500057811,2.0,0.0,0.0,,3,2,3.0,400.0,0,1,4,0,0,1,0,1,0
200500014469,4.0,0.0,0.0,,2,1,,,0,1,1,0,0,1,0,1,3
200500024897,3.0,90.0,0.0,,2,2,0.0,0.0,0,2,1,0,68,1,0,0,0
200500076672,2.0,0.0,0.0,,0,2,0.0,1.0,0,1,1,0,80,1,0,1,0
200500067223,4.0,0.0,0.0,,2,2,,,0,1,1,0,41,1,0,1,0
200500047104,2.0,0.0,0.0,,1,2,,,0,1,3,0,50,1,5,1,99
200500053084,3.0,0.0,0.0,,2,2,,,1,1,1,10,61,1,0,1,99
200500020832,4.0,,0.0,,1,3,2009.0,27.0,0,1,1,0,90,1,0,1,0
200500049750,3.0,999.0,0.0,,2,2,2.0,300.0,0,0,1,0,50,1,0,1,0
200500046897,4.0,0.0,0.0,,2,2,,,0,1,1,0,50,1,0,1,99
200500010013,4.0,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,0,99
200500042046,3.0,117.0,0.0,,2,2,0.0,0.0,0,1,1,0,76,2,0,1,0
200500043326,4.0,0.0,0.0,,1,3,,,0,1,1,0,0,1,5,1,0
200500071632,2.0,60.0,0.0,,2,2,45.0,0.0,0,1,1,0,60,1,0,1,0
200500060471,3.0,0.0,0.0,,2,2,,,0,1,1,0,70,2,0,3,0
200500005271,2.0,10.0,0.0,,3,4,17.0,283.0,1,1,1,20,140,2,0,1,0
200500013133,3.0,43.0,0.0,,2,2,10.0,0.0,0,1,1,0,75,1,0,3,0
200500020107,2.0,0.0,0.0,,3,4,4.0,0.0,0,1,1,35,109,1,0,1,99
200500054028,3.0,119.0,0.0,,2,2,15.0,750.0,0,1,1,0,50,1,0,1,0
200500044933,1.0,0.0,0.0,,3,2,2.0,0.0,0,1,1,10,146,2,0,1,99
200500069566,3.0,0.0,0.0,,2,0,,,0,1,1,0,0,1,0,1,0
200500016865,2.0,0.0,0.0,,3,4,18.0,850.0,0,1,1,5,120,1,0,1,99
200500062667,3.0,177.0,0.0,D,2,1,0.0,0.0,0,2,2,0,0,2,0,1,0
200500040856,3.0,105.0,0.0,,2,2,0.0,0.0,0,1,1,0,0,1,0,1,0
200500011752,3.0,2.0,0.0,,2,2,6.0,700.0,0,0,1,51,0,1,0,1,0
200500016510,4.0,,0.0,,1,4,1109.0,0.0,0,1,1,0,120,1,0,1,0
200500049162,5.0,0.0,0.0,,0,1,0.0,0.0,0,4,1,0,46,1,0,1,0
200500034089,4.0,0.0,0.0,,3,4,,,0,2,1,26,110,1,0,1,99
200500063999,4.0,0.0,0.0,,2,2,0.0,0.0,0,4,4,0,50,1,0,4,0
200500064269,4.0,0.0,0.0,,2,2,0.0,0.0,0,0,1,0,0,1,0,1,0
200500061425,4.0,0.0,0.0,,2,2,,,0,1,1,0,60,1,0,0,3
200500024172,3.0,32.0,0.0,,2,2,32.0,100.0,0,1,1,0,58,1,0,1,0
200500028201,3.0,0.0,0.0,,2,2,23.0,936.0,0,3,2,0,100,1,5,1,99
200500042800,2.0,20.0,0.0,,2,2,13.0,800.0,0,1,1,5,80,1,0,1,0
200500016956,4.0,0.0,0.0,,0,2,,,0,1,1,20,50,1,0,1,0
200500034353,4.0,0.0,0.0,,2,2,,,0,1,1,0,50,1,0,1,99
200500005347,3.0,0.0,0.0,,2,2,2.0,900.0,0,1,2,0,170,1,5,1,3
200500029919,4.0,,0.0,,1,1,1031.0,0.0,0,1,1,0,60,1,0,1,0
200500013672,3.0,37.0,0.0,,2,2,4.0,150.0,0,1,1,0,53,2,0,1,0
200500085178,4.0,0.0,0.0,,3,2,,,0,1,1,0,60,1,0,1,0
200500061617,3.0,0.0,0.0,,2,2,1.0,0.0,0,0,1,50,50,1,0,1,99
200500040608,3.0,50.0,0.0,D,2,2,0.0,0.0,0,1,1,0,68,1,0,1,0
200500084579,3.0,17.0,0.0,,2,0,0.0,0.0,3,2,1,28,70,1,5,1,0
200500002317,4.0,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,99
200500036832,9.0,0.0,0.0,,2,2,,,0,1,0,0,0,1,0,1,99
200500064089,4.0,0.0,0.0,,2,0,0.0,0.0,0,1,0,34,0,1,0,1,0
200500055543,3.0,13.0,0.0,,2,2,14.0,200.0,0,1,1,0,60,1,0,1,0
200500080262,4.0,,,,0,2,,,0,2,0,0,0,1,0,1,99
200500005511,4.0,0.0,0.0,,2,2,,,0,2,1,0,58,2,5,1,99
200500030970,4.0,0.0,0.0,,2,4,,,0,1,1,0,134,1,0,1,0
200500063832,3.0,9.0,0.0,,2,0,6.0,200.0,0,2,3,0,60,2,0,1,0
200500075303,4.0,,0.0,,2,4,2009.0,268.0,0,1,1,0,120,1,0,1,0
200500082645,4.0,,0.0,,2,4,2009.0,88.0,0,1,1,0,120,1,0,1,0
200500087186,3.0,47.0,0.0,,2,2,0.0,0.0,0,1,1,0,60,9,0,1,0
200500032410,4.0,0.0,0.0,,2,2,,,0,1,1,0,60,2,0,1,3
200500052609,4.0,,0.0,,2,2,2009.0,56.0,0,1,1,0,60,1,0,1,0
200500055528,3.0,543.0,0.0,,2,2,5.0,0.0,0,0,3,0,60,1,0,1,0
200500021364,4.0,0.0,0.0,,0,1,,,0,2,2,0,0,1,0,1,99
200500015147,4.0,0.0,0.0,,2,2,,,0,1,1,0,30,1,5,1,99
