Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201000051147,0,7,0,0.0,2.0,5.0,1.0,A01
201000062626,0,30,0,0.0,0.0,7.0,16.0,A01
201000049010,0,34,0,0.0,0.0,0.0,1.0,B01
201000028165,0,1,0,0.0,2.0,1.0,0.0,B01
201000005236,0,1,0,0.0,2.0,1.0,16.0,B02
201000021402,0,32,0,0.0,0.0,4.0,2.0,B01
201000068039,0,2,0,0.0,0.0,0.0,0.0,B01
201000066587,2,7,0,1.0,2.0,1.0,1.0,Z01
201000059923,0,7,0,0.0,2.0,2.0,2.0,B01
201000019059,0,14,0,0.0,2.0,3.0,1.0,B02
201000044742,0,7,0,0.0,2.0,1.0,1.0,A01
201000037487,0,1,0,0.0,2.0,1.0,2.0,A01
201000061311,0,30,0,0.0,0.0,8.0,1.0,A01
201000026280,0,7,0,0.0,0.0,1.0,1.0,B01
201000049959,0,7,0,0.0,2.0,1.0,1.0,B01
201000047777,0,7,0,0.0,1.0,7.0,1.0,A01
201000018470,0,7,0,0.0,2.0,3.0,13.0,A01
201000055053,0,15,0,0.0,2.0,7.0,12.0,B01
201000026903,0,7,0,0.0,0.0,0.0,2.0,A01
201000042851,0,7,0,15.0,2.0,3.0,0.0,C01
201000024223,0,7,0,0.0,2.0,4.0,1.0,C01
201000048498,0,7,0,0.0,2.0,6.0,15.0,A01
201000043383,0,7,0,7.0,0.0,8.0,0.0,A01
201000000528,0,15,0,0.0,2.0,3.0,0.0,B02
201000004018,0,7,0,0.0,2.0,1.0,1.0,B02
201000016893,0,30,0,0.0,2.0,1.0,1.0,A01
201000058735,0,7,0,0.0,2.0,3.0,12.0,A01
201000026649,0,7,0,0.0,2.0,1.0,1.0,B01
201000059106,0,7,0,0.0,9.0,2.0,15.0,A01
201000061597,0,1,0,0.0,2.0,8.0,19.0,A01
201000048127,0,7,0,0.0,2.0,2.0,1.0,A01
201000008617,0,7,0,0.0,2.0,1.0,1.0,B02
201000003271,0,7,0,13.0,2.0,3.0,17.0,A01
201000030033,0,21,0,0.0,0.0,0.0,0.0,B01
201000058350,0,7,0,0.0,1.0,1.0,15.0,A01
201000042514,0,33,0,0.0,2.0,1.0,1.0,A01
201000040597,0,1,0,1.0,0.0,1.0,1.0,B01
201000028328,0,7,0,0.0,2.0,6.0,0.0,B01
201000044413,0,7,0,0.0,2.0,1.0,13.0,A01
201000015659,0,32,0,0.0,2.0,4.0,1.0,A01
201000049892,0,2,0,0.0,2.0,0.0,21.0,A01
201000009476,0,7,0,0.0,1.0,1.0,1.0,A01
201000059010,0,7,0,0.0,2.0,1.0,15.0,A01
