Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
200800031571,8,6,12,845,1,2,9,1,3,55,HENRI MARTINET (ROND POI,,,,130
200800057077,8,10,25,1745,1,1,1,1,3,63,CHEMIN DEPARTEMENTAL N°1,,,,130
200800005200,8,1,8,1850,3,2,2,1,3,386,RUE DE CREQUI,,,,690
200800012761,8,3,14,1900,2,1,1,1,2,371,DEPARTEMENTALE 136,,,,540
200800053849,8,9,17,948,1,2,2,1,6,108,"34, AVENUE MONTAIGNE",,,,750
200800051144,8,9,10,1700,1,2,1,1,3,7,"31, ARISTIDE BRIAND (AVE",,,,930
200800070430,8,12,29,1950,5,2,1,2,7,262,"1, POMPIDOR (AVENUE)",,,,110
200800035477,8,6,3,930,1,2,2,8,3,113,"82, RUE DE LA SANTE",,,,750
200800001535,8,1,7,1145,1,2,1,1,1,4,NICE(RN.7) AV.ET RTE DE,,,,60
200800060020,8,10,22,1830,2,2,1,1,2,21,EGLY (ROUTE D'),,,,910
200800058764,8,10,13,1245,1,2,1,1,6,350,"20, ARC RUE JEANNE D",,,,590
200800061675,8,10,29,1050,1,2,3,1,3,111,"86, BOULEVARD VOLTAIRE",,,,750
200800057287,8,10,18,1445,1,2,1,1,6,55,"120, RABATAU (BOULEVARD)",,,,130
200800010571,8,2,24,740,1,1,1,1,2,65,ROUTE NATIONALE 230,,,,330
200800022402,8,4,17,1700,1,1,1,1,6,181,A4,,,,770
200800020398,8,4,23,1220,1,2,2,1,6,113,"--, AMBERT (RUE D')",,,,630
200800030601,8,6,8,1745,1,1,1,1,6,63,,M,4660200.0,587100.0,390
200800003875,8,1,17,1355,1,2,1,3,4,251,PYRENEES (RUE DES),,,,650
200800005758,8,1,5,1005,1,1,1,8,6,211,A50-Sens Marseille vers,,,,130
200800014669,8,3,11,1755,1,1,1,1,2,550,ROCADE A 630,,,,330
200800020586,8,4,19,1835,1,2,2,1,3,199,RUE PARMENTIER,,,,690
200800005344,8,1,7,1850,5,2,1,1,6,117,"145bis, RUE CARDINET",,,,750
200800044811,8,8,30,1400,1,2,1,1,3,14,"1, MONT MOUCHET (AVENUE",,,,630
200800001183,8,1,6,1415,1,1,1,1,6,123,,M,0.0,0.0,202
200800062846,8,11,19,1130,1,1,1,1,6,173,,M,4964000.0,320700.0,20
200800072969,8,12,17,2110,5,2,1,2,6,1,"68, REPUBLIQUE (AVE DE L",,,,930
200800039939,8,7,16,1500,1,2,1,1,6,350,WAGNER RICHARD RUE,,,,590
200800020773,8,4,2,855,1,1,3,1,2,158,VERDUN (AVENUE DE),,,,780
200800050704,8,9,22,744,1,2,1,1,3,184,"1, EINSTEIN (RUE ALBERT)",,,,440
200800054668,8,9,4,1706,1,2,1,1,6,106,"20, RUE BONAPARTE",,,,750
200800044794,8,8,14,1545,1,2,6,1,3,113,"1, D769",,,,630
200800004156,8,1,8,705,5,2,1,8,6,284,"52, SAINT-FIACRE (RUE)",,,,770
200800070841,8,12,13,1715,5,2,3,3,3,37,POZZI (RUE DU PROFESSEUR,,,,240
200800061782,8,10,27,1735,5,2,4,2,3,113,QUAI D IVRY,,,,750
200800029545,8,6,19,2100,1,1,1,1,6,556,,M,0.0,0.0,760
200800072552,8,12,11,2010,5,2,1,1,3,7,VERNET Joseph (Rue),,,,840
200800072205,8,12,12,1210,1,2,9,1,6,266,"24, RUE ANTONIN PERRIN",,,,690
200800053659,8,9,29,930,1,1,1,1,6,183,ROUTE NATIONALE 225,,,,590
200800042284,8,7,7,2340,5,2,2,1,6,113,AVENUE DE LA PORTE DE VI,,,,750
200800022997,8,2,25,715,1,2,1,2,3,51,"54, CHARLES DE GAULLE (A",,,,920
200800015394,8,3,7,935,1,2,1,1,3,120,RUE DE BAGNOLET,,,,750
200800073348,8,12,15,2320,5,1,1,2,6,4,BIANCARELLO CHEMIN,,,,201
200800048017,8,8,8,1645,1,2,1,1,6,606,DESANDROUIN (AV) - ST WA,,,,590
200800056859,8,10,17,1135,1,2,1,1,2,69,"x, HUGO (BOULEVARD ET TR",,,,60
200800065389,8,11,25,2130,5,2,1,1,7,486,"74, CHARTRES (RUE DE",,,,780
200800044612,8,8,31,1838,1,2,1,1,6,8,"209, DRION (BOULEVARD)",,,,590
200800011048,8,2,19,1110,1,2,1,1,6,116,AVENUE MARCEAU,,,,750
200800022562,8,4,21,830,1,1,1,8,4,382,A6   455.000 A 455.875,,,,690
200800004802,8,1,30,2055,5,2,2,8,3,114,"104, BOULEVARD BRUNE",,,,750
200800052690,8,9,1,1840,1,2,1,1,6,262,CUXAC (ROUTE DE),,,,110
200800071921,8,12,8,2025,3,1,1,1,6,382,RN 1031,,,,600
200800028864,8,5,9,330,3,1,1,1,6,53,,M,4410700.0,594800.0,40
200800040745,8,7,4,2110,1,2,1,1,3,137,"0, FOCH (AVE DU MARECHAL",,,,830
200800026542,8,5,10,25,5,2,1,1,7,252,"250, GENERAL LECLERC (RU",,,,950
200800029327,8,5,4,1145,1,2,1,1,6,32,RN 20,M,0.0,0.0,90
200800024966,8,5,19,1015,1,1,1,1,1,263,RN 25,,,,620
200800013825,8,3,30,530,5,2,1,1,6,10,"5, CROIX DU TILLEUL (RUE",,,,900
200800020630,8,4,3,1100,1,2,1,1,3,181,NICOLLE CHARLES (BD),,,,720
200800055855,8,10,22,1215,1,1,1,2,6,164,,M,0.0,0.0,430
200800059502,8,10,30,910,1,2,2,9,3,540,"1, PETITES EAUX DE ROBEC",,,,760
200800067147,8,11,19,1620,1,2,1,1,6,281,"164, AVE DE LA LIBERATIO",,,,330
200800016696,8,3,4,1115,1,1,1,3,3,63,,M,4291000.0,219300.0,110
200800063188,8,11,1,1845,3,1,1,1,3,183,,M,4367600.0,-97100.0,400
200800049756,8,9,19,1715,1,2,1,7,2,244,avenue Saint Remy,M,4855500.0,240900.0,910
200800009842,8,2,6,1950,5,2,2,1,3,48,"., BELGIQUE (RUE DE LA)",,,,920
200800074272,8,12,17,1530,1,1,1,1,6,210,A50-Sens Marseille vers,,,,130
200800047824,8,8,22,1645,1,1,3,2,3,53,,M,4802100.0,92300.0,410
200800025456,8,5,14,1530,1,2,1,1,2,479,TORCY (RUE DE),,,,770
200800031137,8,6,26,1500,1,1,1,1,6,9,,M,0.0,0.0,600
200800031397,8,6,14,1555,1,2,1,1,6,88,"0, DAUPHINE (AV.)",,,,60
200800011996,8,3,29,1534,1,2,1,1,3,56,RIVOTTE  FAUBOURG,,,,250
200800012971,8,3,26,1045,1,1,2,3,1,650,LIBERTE (BOULEVARD DE LA,,,,590
200800010767,8,2,17,1430,1,2,2,1,3,107,AVENUE DU MARECHAL GALLI,,,,750
200800005183,8,1,23,1630,1,2,1,1,1,33,"sans, SAINT ANTOINE - CO",,,,202
200800057467,8,10,10,1830,1,2,1,1,6,31,"12, ROSES (CITE DES)",M,4517039.0,451250.0,190
200800009519,8,2,15,2000,5,2,3,1,3,126,"0, ORVES (AV ESTIENNE D'",,,,830
200800060644,8,10,24,1415,1,1,1,1,6,19,"02, LIBERATION (RTE DE L",,,,940
200800062307,8,11,18,1945,5,2,1,1,2,565,,M,4528000.0,564600.0,380
200800037348,8,7,5,1700,1,1,1,1,3,393,,M,0.0,0.0,700
200800039996,8,7,26,1700,1,1,2,1,3,512,VERDUN (AVENUE DE),,,,590
200800070287,8,12,21,1100,1,1,1,1,7,69,"19, JEU DE BALLON (BOULE",,,,60
200800014431,8,3,14,1820,1,1,1,1,6,17,A4,,,,940
200800020627,8,4,30,2200,5,2,1,1,7,499,"41, JEAN PROST (RUE)",,,,710
200800056749,8,10,18,1625,1,1,3,1,3,289,"sans, FORET DE SEILLON (",,,,10
200800070501,8,12,25,1840,5,2,1,1,6,55,SAINT JUST (TRAVERSE DE),,,,130
200800067828,8,11,5,1445,1,2,2,8,6,103,"59, RUE BEAUBOURG",,,,750
200800060907,8,10,22,1658,1,2,1,1,5,4,"48, FAGNI IMM COURS LUCI",,,,201
200800023758,8,5,7,1920,1,2,1,1,2,31,"155, KENNEDY (AVENUE JOH",,,,190
200800031012,8,6,21,1045,1,2,1,1,2,50,125 Avenue du Grand Sud,M,4733800.0,70700.0,370
200800052584,8,9,9,850,1,2,1,1,1,88,"0, THIERS (AV.)",,,,60
200800024629,8,5,16,1810,1,2,1,8,3,218,"1537, MATIGNON (AV DES)",,,,500
200800064665,8,11,6,816,2,2,1,1,2,7,"0, BEAUSSIER BOULEVARD",,,,490
200800006267,8,2,25,1745,1,2,1,1,6,519,Chemin Castet,M,0.0,0.0,640
200800034184,8,6,12,2020,1,2,1,1,7,44,", ANA.FRANCE(RUE) 141+ E",,,,920
200800046401,8,8,24,1115,1,1,6,1,2,74,,M,4532600.0,337100.0,430
200800017365,8,4,27,2015,1,1,1,1,3,405,,M,0.0,0.0,910
200800068942,8,12,1,1745,5,1,1,3,6,495,,M,0.0,0.0,640
200800003841,8,1,22,1852,5,2,1,1,3,335,"0, BAYONNE DE",,,,640
200800036320,8,7,25,1400,1,2,1,1,3,215,Rue de la vasserie,M,0.0,0.0,500
200800006657,8,2,1,1730,5,2,1,3,2,458,Route d'Ohlungen,M,0.0,0.0,670
200800027973,8,5,25,1845,1,2,1,2,1,154,16 rue de la Vallee,M,4725600.0,-214200.0,440
200800012636,8,3,5,1205,1,2,3,1,3,184,BAUDIN (RUE JEAN),,,,440
200800028266,8,5,3,1915,1,2,1,1,3,208,boulevard carnot,M,4396000.0,288400.0,120
200800069205,8,12,9,2015,3,1,1,4,6,81,,M,4567900.0,610100.0,730
200800012725,8,3,10,1630,1,2,1,3,6,203,"0, Les Rouges Terres",,,,500
200800063731,8,11,29,1400,1,1,1,3,7,100,,M,0.0,0.0,830
200800042032,8,7,4,1750,1,2,4,1,3,103,"94, RUE DE TURENNE",,,,750
200800054186,8,9,22,1330,1,2,1,1,2,66,FORT DE LA BRICHE,,,,930
200800045198,8,8,20,2040,2,1,1,1,6,189,"61, UZES (ROUTE D')",,,,300
200800044004,8,8,6,945,1,1,1,1,1,65,ROCADE SUD (ROC),,,,810
200800069384,8,12,4,1330,1,2,9,2,6,419,Place Aristide Briand,M,4970100.0,442200.0,80
200800063399,8,11,26,2015,3,1,1,9,6,177,,M,0.0,0.0,690
200800044890,8,8,16,818,1,2,2,1,6,462,LOHMUHLE (ALLEE DE LA),,,,670
200800028201,8,5,21,800,1,1,2,1,3,397,,M,4586800.0,-65800.0,170
200800033334,8,6,2,10,5,2,2,2,6,122,LAHOUZE (AVENUE),,,,640
200800001279,8,1,13,1745,2,2,1,1,6,165,Rue de la fosse bourdeau,M,4668600.0,104200.0,360
200800013805,8,3,6,1745,1,2,1,1,6,413,"9, Rue Jean GAZIN",M,4829744.0,694600.0,880
200800072312,8,12,28,215,5,2,3,1,3,351,"Néant, PAUL DELMET",,,,760
200800036549,8,7,18,1345,1,1,1,1,1,91,,M,4416600.0,57600.0,470
200800065989,8,11,8,1430,1,1,1,1,6,213,RD 955,,,,180
200800004657,8,1,24,935,1,2,1,1,6,105,"9, RUE LE GOFF",,,,750
200800053526,8,9,21,2000,2,1,1,1,5,38,AUTOROUTE A6B,,,,940
200800016343,8,3,29,930,1,1,1,1,6,266,,M,4878200.0,670400.0,570
200800064170,8,11,20,925,1,2,1,1,6,136,TUILERIES (DES),,,,660
200800059798,8,10,25,1805,1,2,1,1,4,129,"000, MER (AVENUE DE LA)",,,,830
200800009764,8,2,4,1030,1,2,3,1,3,60,GENERAL LECLERC (AVENUE),,,,920
200800030381,8,6,29,330,5,2,1,1,6,154,26 rue de la porte notre,M,0.0,0.0,540
200800016163,8,3,16,2030,3,1,1,2,6,235,,M,4605400.0,507200.0,10
200800073303,8,12,17,1020,1,2,2,2,6,18,"27, PERI (AVENUE GABRIEL",,,,950
200800038500,8,7,8,815,1,2,2,1,3,55,ROMAIN ROLLAND (BOULEVAR,,,,130
200800038253,8,7,4,650,1,2,1,1,6,88,"109, ETATS UNIS (QUAI DE",,,,60
200800041434,8,7,8,820,1,2,1,1,3,3,"072, VLADIMIR ILLITCH LE",,,,940
200800028154,8,5,18,1515,1,1,2,1,1,263,,M,4654000.0,35400.0,860
200800052758,8,9,26,1715,1,2,1,8,6,28,"1265, DULAC (AVENUE GUIL",,,,130
200800067149,8,11,27,825,1,2,2,1,3,63,RUE DE BELFORT,,,,330
200800000477,8,1,13,530,3,1,1,1,6,12,,M,4601900.0,312400.0,630
200800075762,8,6,28,830,1,1,1,2,6,214,,A,0.0,0.0,972
200800027423,8,5,7,1245,1,2,1,1,6,118,"48, RUE MARX DORMOY",,,,750
200800017527,8,4,4,1830,1,1,1,1,3,143,,M,0.0,0.0,830
200800024197,8,5,27,1230,1,2,6,1,2,281,AVE HENRI VIGNEAU,,,,330
200800036046,8,7,12,230,3,1,1,1,6,506,,M,0.0,0.0,620
200800020352,8,4,22,1640,1,2,3,1,3,160,"0, LAGRANGE (Rue Léo)",,,,620
200800072528,8,12,11,1325,1,2,9,1,7,137,CAMUS (AVE ALBERT),,,,830
200800006703,8,2,5,1330,1,1,1,8,3,353,,M,4861600.0,384200.0,510
200800075352,8,4,9,630,1,2,1,1,2,101,"00, CHAUVEL",,,,971
200800073647,8,12,11,1310,1,2,1,1,4,113,PORTE D ITALIE,,,,750
200800007912,8,2,1,1205,1,2,7,1,6,231,"2, 1ERE ARMEE FRANCAISE",,,,210
200800065848,8,11,6,810,1,2,1,3,2,50,JOLIOT CURIE F. ET IRENE,,,,920
200800035262,8,6,11,835,1,2,2,1,3,107,QUAI D ORSAY,,,,750
200800016809,8,3,18,1200,1,2,1,1,6,28,rue de la Maille d' Or,M,4778400.0,163400.0,450
200800004860,8,1,25,1850,3,1,1,1,3,11,RN406.Y,,,,940
200800005206,8,1,15,745,1,2,2,1,3,383,AVENUE LACASSAGNE,,,,690
200800046427,8,8,5,800,1,1,1,1,1,391,,M,0.0,0.0,570
200800051434,8,9,10,1545,1,2,6,1,3,8,GEORGES 1ER RUE,,,,730
200800014553,8,3,30,2055,3,1,1,2,6,286,AUTOROUTE A6,,,,910
200800000544,8,1,13,1330,1,1,1,1,5,95,,M,0.0,0.0,60
200800073734,8,12,3,1945,5,2,4,1,2,101,"06, RUE DE L ECHELLE",,,,750
200800015075,8,3,3,640,5,2,5,2,6,113,"1, BOULEVARD DE L HOPITA",,,,750
200800025803,8,5,26,1545,1,1,1,3,2,387,"0, PONT DE SALCY",,,,890
200800024262,8,5,24,55,5,2,1,1,3,172,"sans, MONTASINOS (RUE DE",,,,340
200800072844,8,12,1,1950,5,2,2,8,3,40,GUYNEMER,,,,920
200800046894,8,8,8,2345,3,1,1,1,7,175,,M,0.0,0.0,720
200800006400,8,2,8,2230,3,1,1,1,6,279,,M,0.0,0.0,460
200800065824,8,11,28,2051,5,2,1,1,2,44,VILLIERS(RUE DE)  88A140,,,,920
200800054115,8,9,12,35,4,2,2,1,3,117,RUE BOURSAULT,,,,750
200800071985,8,12,9,1900,5,2,1,1,6,75,"92, CLAUSSAT (AVENUE JOS",,,,630
200800013974,8,3,27,1620,1,2,1,1,2,40,"54, RODIN (BOULEVARD)",,,,920
200800035771,8,6,13,1350,1,2,2,1,3,120,RUE VITRUVE,,,,750
200800051959,8,9,6,1444,1,2,2,3,5,231,STALINGRAD (DE) (AVENUE),,,,210
200800028323,8,5,10,1600,1,1,1,1,7,192,,M,4603500.0,452700.0,690
200800029277,8,5,10,2000,1,1,1,1,7,62,,M,0.0,0.0,860
200800049592,8,9,21,800,1,1,1,1,1,129,,M,4698000.0,241800.0,180
200800014895,8,3,17,2030,5,2,1,1,6,107,"01, RUE ROBERT ESNAULT P",,,,750
200800010677,8,2,28,910,1,1,1,1,6,202,A55-Sens Martigues vers,,,,130
200800047553,8,8,31,1615,1,1,1,1,6,119,,M,0.0,0.0,830
200800044005,8,8,18,1400,1,2,1,1,6,65,"10, ALBI (AVENUE D')",,,,810
200800031893,8,6,13,850,1,2,1,1,6,300,"194, LACROIX   RUE MARIU",,,,170
200800040362,8,7,6,1305,1,2,1,3,6,497,GENERAL DE GAULLE (BOULE,,,,710
200800066245,8,11,17,1740,5,2,1,1,4,189,"0000, ALLENDE SALVADOR (",,,,300
200800015710,8,3,11,930,3,1,1,1,7,218,,M,0.0,0.0,350
200800001222,8,1,21,700,3,1,1,1,5,451,,M,4893400.0,307700.0,770
200800000832,8,1,17,745,2,2,1,2,1,18,rue de pornic CD 751A,M,0.0,0.0,440
200800007616,8,2,7,1120,1,2,1,1,1,55,PARTY (CHEMIN DE),,,,130
200800016729,8,3,28,1530,1,1,1,1,6,61,,M,0.0,0.0,300
200800009456,8,2,5,2120,5,2,1,1,2,21,"0, ROUBAIX (BOULEVARD DE",,,,800
200800019657,8,4,28,1455,1,2,3,3,3,39,AVE ALEXIS CAPELLE,,,,330
200800000128,8,1,20,1715,1,1,1,1,6,2,,M,0.0,0.0,870
200800048258,8,9,11,1700,1,1,1,1,6,82,,M,4543000.0,550100.0,380
200800058968,8,10,4,2240,5,2,2,8,3,413,"sans, ATHENES (R D')",,,,620
200800049244,8,9,5,15,5,2,2,1,6,490,CARREFOUR RN820 -  CD20,M,0.0,0.0,310
200800038434,8,7,21,1315,1,2,2,1,1,5,RN 8,,,,130
200800066122,8,11,29,2325,5,2,2,1,3,362,"308, HUGO AVENUE VICTOR",,,,260
200800048467,8,9,8,730,1,2,9,1,6,445,"N?1, rue Raymond PANIN",M,0.0,0.0,880
200800036261,8,7,29,1630,1,1,1,1,1,38,,M,4778700.0,-212500.0,560
200800064633,8,11,18,1400,1,2,3,2,3,234,BALZAC (RUE HONORE DE),,,,450
200800065371,8,11,30,2030,5,2,1,2,4,165,VIGNES (CHEMIN DES),,,,780
200800069611,8,12,26,2100,3,1,1,2,6,281,,M,0.0,0.0,340
200800058557,8,10,24,1000,1,2,1,5,6,395,"87 bis, VAYRINGE (RUE)",,,,540
200800068801,8,12,6,1745,5,2,1,1,6,179,avenue des lilas,M,4737100.0,-140700.0,440
200800030155,8,6,20,2045,2,2,1,1,3,348,CD 7a sur PK 0.720,M,4618500.0,481100.0,10
200800056074,8,10,31,2115,3,1,1,3,6,101,,M,0.0,0.0,580
200800036722,8,7,19,945,1,2,1,7,6,251,,M,0.0,0.0,460
200800047811,8,8,5,915,1,1,1,1,1,31,,M,0.0,0.0,370
200800059713,8,10,9,1820,1,2,3,1,3,329,"12, GRENIER A SEL (RUE D",,,,790
200800009249,8,2,25,1150,1,2,6,1,3,153,DE GAULLE (PLACE CHARLES,,,,710
200800037216,8,7,27,1730,1,1,6,1,6,305,,M,4964600.0,463000.0,80
200800035587,8,6,1,1510,1,2,2,1,3,116,"38, BOULEVARD EXELMANS",,,,750
200800049976,8,9,30,1040,1,2,1,2,1,616,"00, PAUL LANGEVIN (AVENU",,,,570
200800047565,8,8,23,2145,5,2,7,1,6,141,Place du petit pont,M,4398000.0,490000.0,840
200800009294,8,2,15,2305,5,2,1,1,6,281,"28, VALLEES (AVENUE DES)",,,,740
200800022461,8,4,3,1016,1,1,1,8,2,521,AUTOROUTE A6,,,,910
200800004080,8,1,21,854,1,1,1,1,7,565,RN 27,,,,760
200800055354,8,10,2,630,5,1,1,2,3,496,,M,0.0,0.0,330
200800055758,8,10,18,1730,1,2,1,1,3,34,chemin du Pouloux,M,4533700.0,506200.0,380
200800004362,8,1,16,1145,1,1,2,1,3,90,FAVEYROLLES (ROUTE DE),,,,830
200800020295,8,4,20,1850,1,2,1,1,3,637,HORNAING(ROUTE),,,,590
200800006598,8,2,14,1515,1,2,1,1,6,396,,M,4912500.0,609800.0,570
200800012297,8,3,23,600,2,2,1,1,2,63,"01, QUAI LOUIS XVIII",,,,330
200800011755,8,3,27,840,1,2,2,1,3,55,LATIL (BOULEVARD),,,,130
200800052323,8,9,2,1203,1,2,3,1,1,555,"999, VA007456 SESQUIERES",,,,310
200800003790,8,1,19,2225,5,2,1,1,6,14,PASTEUR (RUE),,,,630
200800067723,8,11,6,20,5,2,1,2,7,383,"80, RUE PAUL BERT",,,,690
200800072688,8,12,19,1400,1,2,1,1,6,201,HENRI BARBUSSE(BOULEVARD,,,,910
200800025375,8,5,7,1635,1,2,1,1,3,133,GENEVE (RUE DE),,,,740
200800073030,8,12,11,1230,1,2,1,1,2,31,"0, SAINT LEU (ROUTE DE)",,,,930
200800050138,8,9,27,1115,1,1,3,1,3,163,COLMAR (RUE DE),,,,590
200800016681,8,3,19,1600,1,2,2,1,1,165,Route de Villeveyrac,M,0.0,0.0,340
200800043844,8,8,30,1530,1,2,1,1,1,181,"48, MERIMEE PROSPER (RUE",,,,720
200800012594,8,3,8,50,5,2,1,1,6,162,"6, BOULEVARD DU TERTRE",,,,440
200800041482,8,7,24,1730,1,2,2,1,3,41,SAINT JUST (R),,,,940
200800071794,8,12,23,1428,1,1,9,1,3,249,42 ( CHEMIN DEPARTEMENTA,,,,590
200800075673,8,5,14,1929,5,2,3,1,3,302,"1315, MADELEINE (ROUTE D",,,,973
200800034413,8,6,17,1520,1,2,1,7,2,50,"34, GENERAL DE GAULLE (A",,,,930
200800028954,8,5,22,300,3,1,1,1,7,71,,M,4380700.0,312300.0,340
200800039893,8,7,11,1230,1,2,2,1,3,183,"., BRASSEURS - PONT",,,,590
200800020565,8,4,11,700,1,2,3,2,3,166,"124, MULHOUSE (FAUBOURG",,,,680
200800042006,8,7,16,1905,1,2,2,1,3,101,"32, BOULEVARD DE SEBASTO",,,,750
200800031472,8,6,5,1510,1,2,1,1,6,387,"08, VICTOR HUGO (RUE)",,,,100
200800010306,8,2,8,1224,1,2,1,1,1,680,HUIT MAI 1945 (AVENUE DU,,,,950
200800035783,8,6,21,1710,1,2,6,1,6,120,PLACE GAMBETTA,,,,750
200800050413,8,9,12,125,5,2,2,3,7,172,"8, ASSAS (AVENUE D')",,,,340
200800072706,8,12,30,920,1,2,1,9,1,228,"., HALAGE (CHEMIN DU)",,,,910
200800028490,8,5,31,1715,1,2,1,1,1,40,Avenue du Leman,M,4617100.0,632200.0,740
200800053266,8,9,23,820,1,2,4,1,3,111,"18, BOULEVARD RICHARD LE",,,,750
200800008386,8,2,8,2050,3,2,6,1,3,108,"AUCUN, ROND POINT SALVAD",,,,340
200800031920,8,6,27,1805,1,2,1,1,5,306,EXPRESS (VOIE),,,,170
200800013297,8,3,9,1115,1,2,1,1,3,259,"2/4, RUE DU CLOS VERGER",,,,690
200800009827,8,2,29,1730,1,2,1,1,1,40,GOUVERNEUR GAL EBOUE DU,,,,920
200800020570,8,4,15,1525,1,2,1,1,1,34,MONTEE CASTELLANE,,,,690
200800014949,8,3,27,1000,1,2,1,1,6,108,"6, AVENUE CESAR CAIRE",,,,750
200800000628,8,1,4,2030,3,1,1,2,7,353,,M,4963200.0,373700.0,20
200800023308,8,5,20,1605,1,2,1,8,3,88,"0, BARLA (RUE)",,,,60
200800021131,8,4,30,935,1,2,2,1,6,44,"16, JACQUES IBERT(RUE)14",,,,920
200800048811,8,9,27,1300,1,2,1,1,7,214,CD6014 ROUTE DE ROUEN,M,0.0,0.0,270
200800008074,8,2,8,2010,3,2,1,1,7,189,"., CANAUX (CHEMIN)",M,4378336.0,435494.0,300
200800000653,8,1,27,1630,1,2,1,7,1,576,rue du fil d or,M,4944000.0,199000.0,600
200800066445,8,11,20,1435,1,2,1,1,2,555,BD LASCROSSES,,,,310
200800010407,8,2,24,1725,1,1,1,1,2,423,A12 Y,,,,780
200800046308,8,8,11,1145,1,1,1,8,1,273,,M,4572900.0,322500.0,630
200800015187,8,3,8,644,2,2,1,1,7,116,ALLEE DE LONGCHAMP,,,,750
200800071194,8,12,9,2300,5,2,2,1,3,172,"sans, VERDANSON (QUAI DU",,,,340
200800012994,8,3,25,715,1,1,6,4,2,508,ROUTE DE CONTOURNEMENT,,,,590
200800006760,8,2,10,1715,2,1,1,1,7,272,,M,0.0,0.0,710
200800032708,8,6,26,910,1,2,6,1,3,109,RUE DE LA PRIERE,,,,440
200800026390,8,5,9,2000,1,2,1,1,2,43,"045, GENERAL LECLERC (R",,,,940
