Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
200700043846,7,7,9,1155,1,2,1,1,6,440,"37, VERDUN (PLACE DE)",,,,650
200700079587,7,12,19,1310,1,2,1,1,3,51,"209, CHARLES DE GAULLE (",,,,920
200700065299,7,10,19,1640,1,2,1,1,7,667,"1, MARE TAMBOUR (RUE)",,,,910
200700045289,7,7,21,2120,4,1,1,1,3,6,AUTOROUTE A3,,,,930
200700010291,7,2,15,1405,1,1,1,1,6,186,RD 142 Glandée au grand,,,,770
200700041187,7,7,11,2015,2,2,3,1,1,635,route de saclay,M,4873700.0,220100.0,910
200700007193,7,2,24,2330,3,2,1,1,7,194,,M,4430900.0,407400.0,300
200700036593,7,6,27,2210,5,2,1,1,6,266,"126, COURS TOLSTOI",,,,690
200700007109,7,2,2,2315,5,2,1,1,2,79,Avenue du général Garbay,M,4356000.0,694100.0,60
200700076755,7,12,21,1500,1,2,1,1,2,55,"302, PARADIS (RUE)",,,,130
200700043234,7,7,23,1130,1,2,1,2,3,234,DAUPHINE (AVENUE),,,,450
200700048536,7,8,31,1245,1,1,1,1,1,452,,M,0.0,0.0,620
200700004000,7,1,16,918,1,2,2,1,6,11,BD DE CHARONNE R DE CHAR,,,,750
200700028060,7,5,9,1235,1,2,1,1,6,555,"10, BD D ARCOLE",,,,310
200700046142,7,7,17,1100,1,2,1,1,6,117,"77, AVENUE DE CLICHY",,,,750
200700075011,7,12,21,100,5,1,1,1,6,372,,M,0.0,0.0,240
200700079766,7,12,28,825,5,2,1,5,3,51,RU DE NESLE (BOULEVARD),,,,930
200700018966,7,4,15,145,3,1,1,1,7,223,,M,0.0,0.0,160
200700016535,7,3,30,945,1,2,1,2,3,11,172 R DE CHARONNE,,,,750
200700006343,7,2,19,1945,3,1,1,1,5,249,,M,4865900.0,3900.0,610
200700061946,7,10,7,1910,5,2,1,1,2,88,"0, POMPIDOU (BD GEORGES)",,,,60
200700067099,7,10,14,220,5,2,1,1,6,115,"4, BOULEVARD GARIBALDI",,,,750
200700080478,7,12,6,1220,1,1,1,1,7,29,RD383   7.640 A 11.044,,,,690
200700076446,7,12,3,1400,1,2,1,1,3,27,COLLE AVENUE DE LA,,,,60
200700002852,7,1,9,800,1,2,1,1,6,301,MENDES FRANCE PIERRE (BO,,,,340
200700040512,7,7,17,1315,1,2,1,1,3,76,RD1 - Rue d'alsace,M,4855900.0,641000.0,540
200700063489,7,10,18,2130,5,2,2,1,3,185,"00, CONSTANTINE (AVENUE",,,,380
200700007876,7,2,9,1410,1,2,1,1,3,55,"1, MARÉCHAL DE LATTRE (A",,,,130
200700070381,7,11,12,1830,5,2,2,1,3,498,ROBESPIERRE BD,,,,780
200700062137,7,10,23,1356,1,2,1,1,6,145,"14, SAINT-ANTOINE (BOULE",,,,120
200700024013,7,4,26,930,1,2,2,1,2,12,"24, ANDRE MORIZET (AVENU",,,,920
200700079297,7,12,23,1015,1,2,1,1,6,85,"17, DUVERGER (RUE)",,,,870
200700068569,7,11,28,1945,5,2,1,1,2,681,DEVOS (BOULEVARD JULIEN),,,,270
200700006555,7,2,10,330,4,2,1,1,6,204,Carrefour CD 740 et 103,M,4619000.0,-25400.0,790
200700082072,7,3,25,719,1,1,1,1,3,302,"1222, MONTABO (ROUTE DE)",,,,973
200700047748,7,8,6,930,1,1,9,1,5,588,,M,0.0,0.0,710
200700052933,7,9,13,1045,1,1,1,1,3,76,,M,4892100.0,-150200.0,500
200700069611,7,11,18,2052,5,2,1,1,6,206,"104, ERRE (RUE D')",,,,590
200700023768,7,4,30,1950,1,2,1,1,2,62,"891, PLANQUETTE (CHEMIN",,,,830
200700058203,7,9,26,1655,1,2,1,2,6,73,"16, LECLERC (PLACE DU GE",,,,920
200700061024,7,10,14,800,1,1,1,5,3,300,,M,4653200.0,534600.0,710
200700062214,7,10,4,1910,5,2,1,1,2,55,"380, SAINT PIERRE (RUE)",,,,130
200700066260,7,10,29,750,1,1,1,3,6,53,AUTOROUTE A3,,,,930
200700057835,7,9,26,1220,1,2,5,1,1,35,"1, FOLLEREAU (AVENUE RAO",,,,840
200700014155,7,3,3,1040,1,2,1,1,6,300,"38, CHAUDRIER   RUE",,,,170
200700032373,7,6,17,55,3,2,1,1,3,8,evard LEFAUCHEUX - CD147,M,0.0,0.0,720
200700020249,7,4,6,1830,1,1,1,1,6,49,,M,0.0,0.0,10
200700054240,7,9,28,1845,3,1,1,2,7,484,,M,4890000.0,295300.0,770
200700056869,7,9,1,2010,1,2,1,1,6,163,TRULIN (RUE LEON),,,,590
200700038756,7,6,7,1200,1,2,3,1,2,111,"104, RUE AMELOT",,,,750
200700009027,7,2,8,1810,4,2,2,9,7,395,AMERVAL  (RUE D'),,,,540
200700013297,7,3,19,915,1,1,1,3,5,167,,M,4407700.0,27500.0,470
200700067995,7,11,9,1640,1,2,1,6,6,55,MONTREDON (AVENUE DE),,,,130
200700081330,7,1,11,1145,1,2,1,1,2,309,"n"" - RD2 / Vieux chemin",G,0.0,0.0,973
200700055440,7,9,18,800,1,2,1,1,2,31,"21, CLEMENCEAU (BOULEVAR",M,4515324.0,453286.0,190
200700029525,7,5,2,2155,5,2,4,1,6,20,ECH BAGNOLET AV CARTELLI,,,,750
200700047630,7,8,5,1045,1,1,1,1,1,342,,M,4857400.0,726500.0,670
200700013825,7,3,19,2025,5,2,1,1,7,4,STALINGRAD AVENUE DE,,,,130
200700021582,7,4,21,957,1,2,1,1,7,32,KENNEDY PRESIDENT (BD DU,,,,340
200700051083,7,8,9,1730,1,2,1,1,1,12,"23, ALPHONSE LE GALLO (Q",,,,920
200700052334,7,8,8,910,1,2,1,3,6,120,"87, RUE SAINT FARGEAU",,,,750
200700075423,7,12,13,100,5,2,1,1,6,202,Rue de la mine,M,0.0,0.0,30
200700073426,7,11,23,1615,1,1,1,1,6,409,,M,4569400.0,-99700.0,170
200700002324,7,1,3,1205,1,2,1,1,6,31,KOENIG (BOULEVARD GENERA,,,,190
200700022465,7,4,28,1830,1,2,1,1,6,113,"150, LAFAYETTE (BD)",,,,630
200700015823,7,3,15,855,1,2,2,5,3,153,COLIN (RUE),,,,710
