Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
200600051160,6,9,14,1230,1,2,1,1,1,168,rue du Général Dunlap,M,0.0,0.0,720
200600032878,6,6,21,1330,1,2,1,1,2,55,"00, CANEBIERE     1 A 79",,,,130
200600063093,6,10,2,2030,5,2,2,2,6,15,R ERNEST HEMINGWAY BD GL,,,,750
200600049591,6,8,26,1535,1,2,1,2,6,498,"44, GAMBETTA BD",,,,780
200600029323,6,5,22,1520,1,2,3,1,2,17,MUSSELBURGH (R DE),,,,940
200600003943,6,1,6,820,1,2,9,1,1,607,ECOLES (RUE DES),,,,950
200600081589,6,5,3,1635,1,2,1,1,3,302,ROND POINT MADELEINE,,,,973
200600059361,6,10,16,1245,1,1,1,1,5,60,,M,0.0,0.0,680
200600037478,6,6,8,1700,1,1,1,1,2,142,A7,,,,690
200600052344,6,9,17,700,2,2,1,1,1,206,avenue du languedoc,M,0.0,0.0,110
200600023240,6,4,6,1305,1,2,1,1,3,260,"80, GERBAULT(RUE ALAIN)",,,,560
200600070057,6,11,6,2240,5,2,1,1,3,50,"403, REPUBLIQUE AVENUE D",,,,920
200600039541,6,7,13,1540,1,2,1,1,3,413,"17, LILLE (RTE DE)",,,,620
200600063397,6,10,14,1015,1,2,1,1,6,12,2 AV COURTELINE,,,,750
200600037871,6,7,10,1705,1,2,1,1,3,262,RN 009 NARBONNE /  PERPI,,,,110
200600051059,6,9,2,2030,1,1,1,1,3,24,Les Quatre Journées,M,0.0,0.0,610
200600029902,6,5,4,1035,1,1,1,1,6,5,A52-Sens Toulon vers Pon,,,,130
200600082220,6,7,1,2300,5,2,1,1,2,302,TROUBIRAN (CHEMIN DE),,,,973
200600015714,6,3,3,1645,1,1,2,3,3,115,,M,4735800.0,-30400.0,490
200600066305,6,11,22,1220,1,2,1,1,3,55,"00, LIEUTAUD (COURS)",,,,130
200600014922,6,3,15,1235,1,2,2,1,2,80,"33, CHATEAU (AV DU)",,,,940
200600058869,6,10,8,1830,1,1,1,1,5,268,,M,4360600.0,102000.0,320
200600069397,6,11,24,1135,1,1,1,2,3,644,NATIONALE 10 ( ROUTE),,,,780
200600014116,6,3,24,1650,1,2,1,2,6,640,"1, CAPITAINE TARON (RUE",,,,780
200600066930,6,11,2,1050,1,2,2,1,1,63,CRS VICTOR HUGO,,,,330
200600014887,6,3,24,1740,1,2,9,2,3,46,"211, GENERAL LECLERC (AV",,,,940
200600000958,6,1,26,1412,1,2,1,1,3,555,"12, AV JEAN RIEUX",,,,310
200600049791,6,8,1,1111,1,1,1,1,6,75,RN 21,,,,870
200600013034,6,3,20,1745,1,2,1,1,1,113,"1, SCHUMAN (BD ROBERT)",,,,630
200600015507,6,3,11,2115,3,1,1,1,7,187,,M,4972300.0,42400.0,760
200600061344,6,10,13,1610,1,1,1,1,4,555,VA007331 A620,,,,310
200600007885,6,2,11,2340,5,2,1,1,6,56,ZOLA (Boulevard Emile),,,,130
200600043601,6,7,8,1315,1,1,1,1,6,222,,M,4852000.0,648900.0,540
200600021808,6,4,7,1850,1,1,1,1,2,131,"139, REBAIS (AVENUE DE)",,,,770
200600060220,6,10,11,1220,1,2,3,1,3,691,"0, BUFFON (AVENUE)",,,,20
200600082035,6,7,27,2015,5,1,1,1,1,232,,A,0.0,0.0,972
200600079510,6,12,29,850,1,2,1,9,7,28,HALPERN.(AVENUE BERNARD),,,,940
200600078007,6,12,20,1735,5,2,1,1,6,12,QU DE BERCY,,,,750
200600021143,6,4,14,1850,1,2,3,1,3,11,ALLOBROGES (QUAI DES),,,,730
200600018013,6,4,10,1400,1,1,1,1,1,71,,M,4880700.0,701900.0,570
200600053341,6,9,20,730,1,1,1,1,2,88,"0, VOIE RAPIDE",,,,60
200600077877,6,12,15,1345,1,2,2,1,2,16,AV PAUL DOUMER R DE LA P,,,,750
200600079616,6,12,1,510,5,2,1,1,6,81,"00, BERTHIE ALBRECHT (R)",,,,940
200600043858,6,7,26,2000,1,1,1,1,7,364,,M,4746800.0,377200.0,890
200600078457,6,12,27,1745,5,2,1,1,2,351,VERDUN (DE) N°>195,,,,760
200600030685,6,6,26,2315,3,1,1,1,6,5,,M,4336600.0,-57100.0,640
200600067660,6,11,3,1800,1,2,1,1,3,395,"69, BOUFFLERS (AVENUE) D",,,,540
